run_id,model_provider,model_id,task_unit_id,study_id,construct_pair,exception_layer_policy,generic_full_accuracy_included,contract_aware_beta_path_included,post_exception_score_status,is_correct,score_rule,expected_value,model_value,absolute_error,raw_beta_value,converted_effect_value,abstained,step5_scorer_instruction
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00506,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00507,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00508,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00509,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00510,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00511,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00512,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00513,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00514,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00515,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00516,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00517,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00518,S050,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00519,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00520,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00521,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00522,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00523,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00524,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00525,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00526,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00527,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00528,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00529,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00530,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00531,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00532,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00533,S051,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00534,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00535,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00536,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00537,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00538,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00539,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00540,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00541,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00542,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00543,S052,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00544,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00545,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00546,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00547,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00548,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00549,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00550,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00551,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00552,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00553,S053,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00554,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00555,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00556,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00557,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00558,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00559,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00560,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00561,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00562,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00563,S054,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00564,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00565,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00566,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00567,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00568,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00569,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00570,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00571,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00572,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00573,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00574,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00575,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00576,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00577,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00578,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00579,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00580,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00581,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00582,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00583,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00584,S055,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00585,S056,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00586,S056,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00587,S056,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00588,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00589,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00590,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00591,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00592,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00593,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00594,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00595,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00596,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00597,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00598,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00599,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00600,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00601,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00602,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00603,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00604,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00605,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00606,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00607,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00608,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00609,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00610,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00611,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00612,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00613,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00614,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00615,S057,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00616,S058,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00617,S058,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00618,S058,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00619,S058,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00620,S058,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00621,S058,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00622,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00623,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00624,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00625,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00626,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00627,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00628,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00629,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00630,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00631,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00632,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00633,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00634,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00635,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00636,S060,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00637,S061,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00638,S061,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00639,S061,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00640,S061,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00641,S061,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,FC-S5-TASK-00642,S061,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
