run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00001,S080,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.436; source=beta; beta=0.436; p<.001 | Source/evidence note: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=36; row=2 | Source evidence: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=36; row=2,PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence confirms path coefficient table exists for BI-EE but provides no numeric value. Cannot extract without reading the source PDF.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00117,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-UB | Human consensus value: r=0.390; source=beta; beta=0.390; p=.001 | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=6 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=6,Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms beta coefficients for BI-UB are reported in Tables 8/9 but no numeric value is supplied in the source evidence text.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00118,S134,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: FC-UB | Human consensus value: r=0.118; source=beta; beta=0.118; p=.002 | Source/evidence note: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,Study: S134 | Task family: converted_or_model_derived_effect_size | Field/construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=54; row=7 | Source evidence: PDF reports final sample N=506 upper-secondary/vocational students; Tables 8 and 9 report regression beta coefficients for BI and usage behavior. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=54; row=7,Tables 8 and 9 report regression beta coefficients for BI and usage behavior.,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms beta coefficients for FC-UB are reported in Tables 8/9 but no numeric value is supplied in the source evidence text.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00119,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. publication type: journal article; standardized code is journal","Study: S082 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=2 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal,journal,table=55; row=2,publication type: journal article; standardized code is journal,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence explicitly states standardized code is journal.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00120,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. single-wave survey/cross-sectional design; use standardized underscore code","Study: S082 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=3 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",cross_sectional,cross_sectional,table=55; row=3,single-wave survey/cross-sectional design; use standardized underscore code,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence specifies cross-sectional single-wave survey with underscore code convention.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00121,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: graduate | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. sample is overwhelmingly Master’s/Doctoral despite a small undergraduate group","Study: S082 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=4 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. sample is overwhelmingly Master’s/Doctoral despite a small undergraduate group | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",graduate,graduate,table=55; row=4,sample is overwhelmingly Master's/Doctoral despite a small undergraduate group,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Sample is 51.3% Master's and 44.2% Doctoral; coded as graduate per majority composition despite small undergraduate minority.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00122,S082,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S082 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze","Study: S082 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=55; row=5 | Source evidence: PDF Table 1 reports N=308 Hong Kong university students, 51.3% master’s and 44.2% doctoral; Table 6 reports hypothesis testing. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=55; row=5,source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,"Source mentions Table 6 reports hypothesis testing results (likely path/t-values), but exact codebook encoding for matrix completeness is not determinable."
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00123,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. publication type: journal article; standardized code is journal","Study: S182 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=2 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal,journal,table=56; row=2,publication type: journal article; standardized code is journal,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence explicitly states standardized code is journal.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00124,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. single-wave survey/cross-sectional design; use standardized underscore code","Study: S182 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=3 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",cross_sectional,cross_sectional,table=56; row=3,single-wave survey/cross-sectional design; use standardized underscore code,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence specifies cross-sectional single-wave survey with underscore code convention.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00125,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: mixed | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source includes undergraduate and graduate students","Study: S182 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=4 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source includes undergraduate and graduate students | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",mixed,mixed,table=56; row=4,source includes undergraduate and graduate students,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Sample spans both undergraduate and graduate students; coded as mixed education level.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00126,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: generative AI (examples include ChatGPT/ERNIE-type tools) | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source centers generative AI broadly","Study: S182 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=5 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source centers generative AI broadly | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",generative AI,generative AI,table=56; row=5,source centers generative AI broadly,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,No specific named AI tool; source frames the study around generative AI as a broad category.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00127,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze","Study: S182 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=6 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=56; row=6,source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence describes field semantics but does not provide the actual matrix completeness coded value for S182.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00128,S182,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S182 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone","Study: S182 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=56; row=7 | Source evidence: PDF reports a survey of 380 Chinese university students, including undergraduate and graduate students, on generative AI behavioral intention. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=56; row=7,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence describes flag semantics but does not provide the actual flag coded value for S182.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00129,S199,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S199 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. publication type: journal article; standardized code is journal,Study: S199 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=57; row=2 | Source evidence: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal,journal,table=57; row=2,publication type: journal article; standardized code is journal,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence explicitly states standardized code is journal.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00130,S199,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S199 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. single-wave survey/cross-sectional design; use standardized underscore code,Study: S199 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=57; row=3 | Source evidence: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,cross_sectional,cross_sectional,table=57; row=3,single-wave survey/cross-sectional design; use standardized underscore code,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence specifies cross-sectional single-wave survey with underscore code convention.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00131,S199,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S199 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI applications | Source/evidence note: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. source title and survey target AI applications, with ChatGPT as an example","Study: S199 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=57; row=4 | Source evidence: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. source title and survey target AI applications, with ChatGPT as an example | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",AI applications,AI applications,table=57; row=4,"source title and survey target AI applications, with ChatGPT as an example",medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,"Survey targets AI applications broadly; ChatGPT is cited only as an example, not the sole tool studied."
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00132,S199,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S199 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S199 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=57; row=5 | Source evidence: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=57; row=5,source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence describes field semantics but does not provide the actual matrix completeness coded value for S199.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00133,S199,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S199 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value:  | Source/evidence note: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S199 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=57; row=6 | Source evidence: PDF reports a survey of 197 Greek humanities/social-sciences students using UTAUT2 for AI applications. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=57; row=6,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence describes flag semantics but does not provide the actual flag coded value for S199.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00134,S148,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S148 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. publication type: journal article; standardized code is journal","Study: S148 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=58; row=2 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal,journal,table=58; row=2,publication type: journal article; standardized code is journal,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence explicitly states standardized code is journal.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00135,S148,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S148 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: mixed_methods | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. source explicitly includes quantitative survey plus qualitative interviews/open-ended responses","Study: S148 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=58; row=3 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. source explicitly includes quantitative survey plus qualitative interviews/open-ended responses | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",mixed_methods,mixed_methods,table=58; row=3,source explicitly includes quantitative survey plus qualitative interviews/open-ended responses,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source is described as an explanatory sequential mixed-method design combining survey and qualitative interview data.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00136,S148,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S148 | Task family: metadata_extraction | Field/construct pair: Data collection | Human consensus value: survey; open-ended responses/interviews | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. source reports survey plus open-ended responses and follow-up interviews","Study: S148 | Task family: metadata_extraction | Field/construct pair: Data collection | Expected answer type: metadata_field_value_or_blank | Source locator: table=58; row=4 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. source reports survey plus open-ended responses and follow-up interviews | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",survey; interview,survey; interview,table=58; row=4,source reports survey plus open-ended responses and follow-up interviews,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Data collection includes both structured survey (with open-ended items) and follow-up interviews.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00137,S148,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S148 | Task family: metadata_extraction | Field/construct pair: Country | Human consensus value: mixed / Japan, China, New Zealand | Source/evidence note: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. source sample spans Japan, China, and New Zealand","Study: S148 | Task family: metadata_extraction | Field/construct pair: Country | Expected answer type: metadata_field_value_or_blank | Source locator: table=58; row=5 | Source evidence: PDF states an explanatory sequential mixed-method study of 637/687 undergraduate students across Japan, China, and New Zealand; Fig. 2 reports the correlation heatmap and Table 6 reports model paths. source sample spans Japan, China, and New Zealand | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",Japan; China; New Zealand,Japan; China; New Zealand,table=58; row=5,"source sample spans Japan, China, and New Zealand",high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Multi-country sample; three countries listed in source evidence.
