run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05621,S078,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S078 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S078 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5407 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5407,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05651,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5437 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5437,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05652,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5438 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5438,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05653,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5439 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5439,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05654,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5440 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5440,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05655,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5441 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5441,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05656,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5442 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5442,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05657,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5443 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5443,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05658,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Human consensus value: source=direct; beta=0.45; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5444 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5444; Table 3,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,No numeric effect size provided in redacted input.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05659,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-FC | Human consensus value: source=direct; beta=0.187; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5445 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5445; Table 3,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,No numeric effect size provided in redacted input.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05660,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Human consensus value: source=direct; beta=-0.139; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5446 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5446; Table 3,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,No numeric effect size provided in redacted input.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05661,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5447 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5447,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05662,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-SI | Human consensus value: source=direct; beta=0.4; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5448 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,Source evidence indicates mismatch and Table 3 locator but provides no numeric r value.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05663,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5449 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5449,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05664,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5450 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5450,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05665,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: BI-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5451 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5451,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05666,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-FC | Human consensus value: source=direct; beta=0.45; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5452 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,Source evidence indicates mismatch and Table 3 locator but provides no numeric r value.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05667,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Human consensus value: source=direct; beta=0.167; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5453 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,Source evidence indicates mismatch and Table 3 locator but provides no numeric r value.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05668,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5454 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5454,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05669,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-SI | Human consensus value: source=direct; beta=-0.129; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5455 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,Source evidence indicates mismatch and Table 3 locator but provides no numeric r value.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05670,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5456 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5456,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05671,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5457 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5457,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05672,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5458 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5458,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05673,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-PE | Human consensus value: source=direct; beta=-0.02; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5459 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,No numeric effect-size value provided in source evidence.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05674,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5460 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5460,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05675,S143,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-SI | Human consensus value: source=direct; beta=-0.047; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S143 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5461 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,No numeric effect-size value provided in source evidence.
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05676,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5462 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5462,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05677,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5463 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5463,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4850_4949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:21:57Z,0,,P2-TASK-05678,S143,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S143 | Task family: absence_or_blank_consensus | Field/construct pair: FC-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5464 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5464,,high,False,,not_persisted_batch,locked,2026-06-06T13:21:57Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
