run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01251,S133,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S133 | Reference record: S133_full_sample_EE_UB | Sample/stratum: full_sample | N: 611 | Construct pair: EE-UB | Human reference r: 0.15 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 4 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S133 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.150,0.15,S133_doc1 page 10 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Extracted from Fornell-Larcker criterion table as EE-Use correlation.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01373,S148,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S148 | Reference record: S148_full_sample_ATT_EE | Sample/stratum: full_sample | N: 603 | Construct pair: ATT-EE | Human reference r: 0.46 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S148.pdf source table per selected R4 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.,Study: S148 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Source states PEU did not significantly predict ATU but does not provide a numeric beta/path value.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01374,S148,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S148 | Reference record: S148_full_sample_ATT_PE | Sample/stratum: full_sample | N: 603 | Construct pair: ATT-PE | Human reference r: 0.48 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S148.pdf source table per selected R4 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.,Study: S148 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Source states PU directly impacts ATU but does not provide a numeric beta/path value.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01375,S148,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S148 | Reference record: S148_full_sample_BI_UB | Sample/stratum: full_sample | N: 603 | Construct pair: BI-UB | Human reference r: 0.66 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S148.pdf source table per selected R4 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.,Study: S148 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Source states BIU positively predicts AU but does not provide a numeric beta/path value.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01376,S148,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S148 | Reference record: S148_full_sample_EE_PE | Sample/stratum: full_sample | N: 603 | Construct pair: EE-PE | Human reference r: 0.58 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S148.pdf source table per selected R4 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairC_source_checked.,Study: S148 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Source states PEU affects PU but does not provide a numeric beta/path value.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01377,S149,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S149 | Reference record: S149_full_sample_ATT_BI | Sample/stratum: full_sample | N: 254 | Construct pair: ATT-BI | Human reference r: 0.79 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 5 of 5 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S149 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.79,0.79,S149_doc1 page 10 table 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Mapped ATT to AT and BI to BI.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01378,S149,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,"Study: S149 | Reference record: S149_full_sample_ATT_EE | Sample/stratum: full_sample | N: 254 | Construct pair: ATT-EE | Human reference r: 0.464 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6; p. 10, Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 5 of 5 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.",Study: S149 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.464,0.464,S149_doc1 page 10 table 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Mapped ATT to AT and EE to PEU.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01379,S149,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S149 | Reference record: S149_full_sample_ATT_PE | Sample/stratum: full_sample | N: 254 | Construct pair: ATT-PE | Human reference r: 0.762 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 5 of 5 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S149 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.762,0.762,S149_doc1 page 10 table 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Mapped ATT to AT and PE to PU.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01380,S149,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S149 | Reference record: S149_full_sample_BI_UB | Sample/stratum: full_sample | N: 254 | Construct pair: BI-UB | Human reference r: -0.317 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 5 of 5 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S149 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.317,-0.317,S149_doc1 page 10 table 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,Mapped UB to AU.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01381,S149,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S149 | Reference record: S149_full_sample_EE_PE | Sample/stratum: full_sample | N: 254 | Construct pair: EE-PE | Human reference r: 0.512 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 5 of 5 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S149 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.512,0.512,S149_doc1 page 10 table 1; S149_doc1 page 10 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,EE-PE interpreted as PEU-PU in the source TAM labels.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01382,S150,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S150 | Reference record: S150_full_sample_BI_EE | Sample/stratum: full_sample | N: 124 | Construct pair: BI-EE | Human reference r: 0.382 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S150.pdf Table 5 | Caveats: CAV005 | Notes: Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S150 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.382,0.382,S150_doc1 page 8 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,BI interpreted as student intention to use AI; EE as effort expectancy.,0.382,0.382,source_reported_standardized_path_coefficient_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01383,S150,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S150 | Reference record: S150_full_sample_BI_FC | Sample/stratum: full_sample | N: 124 | Construct pair: BI-FC | Human reference r: -0.163 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S150.pdf Table 5 | Caveats: CAV005 | Notes: Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S150 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,"Source reports facilitating conditions to student behavior, not facilitating conditions to BI/student intention.",,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01384,S150,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S150 | Reference record: S150_full_sample_BI_PE | Sample/stratum: full_sample | N: 124 | Construct pair: BI-PE | Human reference r: 0.519 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S150.pdf Table 5 | Caveats: CAV005 | Notes: Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S150 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.519,0.519,S150_doc1 page 8 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,BI interpreted as student intention to use AI; PE as performance expectancy.,0.519,0.519,source_reported_standardized_path_coefficient_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01385,S150,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S150 | Reference record: S150_full_sample_BI_SI | Sample/stratum: full_sample | N: 124 | Construct pair: BI-SI | Human reference r: -0.095 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S150.pdf Table 5 | Caveats: CAV005 | Notes: Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S150 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.095,-0.095,S150_doc1 page 8 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,BI interpreted as student intention to use AI; SI as social influence.,-0.095,-0.095,source_reported_standardized_path_coefficient_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01386,S151,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S151 | Reference record: S151_full_sample_EE_FC | Sample/stratum: full_sample | N: 295 | Construct pair: EE-FC | Human reference r: 0.536 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S151.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S151 draft; FC-UB remains source-corrected to .558 in the existing row and UB wording caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S151 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.536,0.536,S151_doc1 page 9 table 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,EE interpreted as PEOU and FC as IS.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01387,S151,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S151 | Reference record: S151_full_sample_EE_PE | Sample/stratum: full_sample | N: 295 | Construct pair: EE-PE | Human reference r: 0.46 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S151.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S151 draft; FC-UB remains source-corrected to .558 in the existing row and UB wording caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S151 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.460,0.46,S151_doc1 page 9 table 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,EE interpreted as PEOU and PE as PU.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01388,S151,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S151 | Reference record: S151_full_sample_EE_SE | Sample/stratum: full_sample | N: 295 | Construct pair: EE-SE | Human reference r: 0.42 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S151.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S151 draft; FC-UB remains source-corrected to .558 in the existing row and UB wording caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S151 | Sample/stratum: full_sample | Construct pair: EE-SE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.420,0.42,S151_doc1 page 9 table 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,EE interpreted as PEOU and SE as PSE.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01389,S151,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S151 | Reference record: S151_full_sample_EE_UB | Sample/stratum: full_sample | N: 295 | Construct pair: EE-UB | Human reference r: 0.544 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S151.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S151 draft; FC-UB remains source-corrected to .558 in the existing row and UB wording caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S151 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.544,0.544,S151_doc1 page 9 table 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,EE interpreted as PEOU and UB as usage behaviour.,,,
paper_b_full_corpus_m1_raw_full_1250_1499_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:02:37Z,0,,FC-S5-TASK-01390,S151,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S151 | Reference record: S151_full_sample_FC_PE | Sample/stratum: full_sample | N: 295 | Construct pair: FC-PE | Human reference r: 0.469 | Reference source type: source_reported_direct_correlation | Evidence type: source_reported_direct_correlation | Source location: S151.pdf Table 2 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S151 draft; FC-UB remains source-corrected to .558 in the existing row and UB wording caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.,Study: S151 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.469,0.469,S151_doc1 page 9 table 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:02:37Z,codex_noninteractive_batch,FC interpreted as IS and PE as PU.,,,
