run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08145,S131,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S131 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S131 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=209 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=209,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08170,S143,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S143 | Task family: metadata_extraction | Field/construct pair: country | Human consensus value: Saudi Arabia | Source/evidence note: Metadata difference,Study: S143 | Task family: metadata_extraction | Field/construct pair: country | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=234 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=234,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08171,S143,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S143 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S143 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=235 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=235,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08172,S143,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S143 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: general | Source/evidence note: Metadata difference,Study: S143 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=236 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=236,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08173,S143,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S143 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: AI-powered assistive technologies (AIATs) | Source/evidence note: Metadata difference,Study: S143 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=237 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=237,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08174,S143,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S143 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S143 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=238 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=238,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08175,S143,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S143 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: addressed | Source/evidence note: Metadata difference,Study: S143 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=239 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=239,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08176,S149,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S149 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S149 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=240 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=240,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08177,S149,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S149 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S149 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=241 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=241,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08178,S149,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S149 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S149 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=242 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=242,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08179,S149,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S149 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: not_addressed | Source/evidence note: Metadata difference,Study: S149 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=243 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=243,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08180,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S150 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S150 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=244 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=244,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08181,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S150 | Task family: metadata_extraction | Field/construct pair: country | Human consensus value: Indonesia | Source/evidence note: Metadata difference,Study: S150 | Task family: metadata_extraction | Field/construct pair: country | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=245 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=245,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08182,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S150 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S150 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=246 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=246,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08183,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S150 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: general | Source/evidence note: Metadata difference,Study: S150 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=247 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=247,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08184,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S150 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: ChatGPT, Gemini, Bing Create, Canva, Microsoft Designer, Assembler-Edu, and Scite_AI | Source/evidence note: Metadata difference",Study: S150 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=248 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=248,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08185,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S150 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S150 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=249 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=249,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08186,S150,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S150 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: not_addressed | Source/evidence note: Metadata difference,Study: S150 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=250 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=250,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08187,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=251 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=251,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08188,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: theoretical_framework | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: theoretical_framework | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=252 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=252,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08189,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: mixed | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=253 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=253,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08190,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=254 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=254,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08191,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=255 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=255,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08192,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: both | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=256 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=256,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08193,S155,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S155 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: addressed | Source/evidence note: Metadata difference,Study: S155 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=257 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=257,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08194,S157,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S157 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S157 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=258 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=258,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08195,S157,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S157 | Task family: metadata_extraction | Field/construct pair: sample_size | Human consensus value: 620.0 | Source/evidence note: Metadata difference,Study: S157 | Task family: metadata_extraction | Field/construct pair: sample_size | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=259 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=259,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
paper2_gemini3flash_api_tail_7250_7399_retry2_20260607,google,gemini:gemini-3-flash-preview,generativelanguage.googleapis.com/v1beta; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T08:47:10Z,0,,P2-TASK-08196,S157,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S157 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S157 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=260 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,csv_row=260,,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T08:47:10Z,gemini_api_noninteractive_batch,
