run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04412,S175,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S175 | Task family: absence_or_blank_consensus | Field/construct pair: EE-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S175 | Task family: absence_or_blank_consensus | Field/construct pair: EE-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4198 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,No reported value,,source_sheet_row=4198,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04443,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4229 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4229,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04444,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4230 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4230,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04445,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4231 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4231,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04446,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4232 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4232,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04447,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4233 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4233,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04448,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4234 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4234,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04449,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4235 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4235,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04450,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4236 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4236,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04451,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4237 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4237,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04452,S032,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-BI | Human consensus value: source=direct; beta=0.75; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch; loc: Table 4,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4238 | Source evidence: Value mismatch; Beta/path mismatch; loc: Table 4 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Source evidence reports mismatch/disagreement but provides no numeric r value.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04453,S032,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-EE | Human consensus value: source=direct; beta=0.616; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch; loc: Table 4,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4239 | Source evidence: Value mismatch; Beta/path mismatch; loc: Table 4 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4239; Table 4,Value mismatch; Beta/path mismatch; loc: Table 4,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,No numeric r value is provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04454,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4240 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4240,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Input indicates blank/no reported statistic consensus.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04455,S032,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-PE | Human consensus value: source=direct; beta=0.695; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch; loc: Table 4,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4241 | Source evidence: Value mismatch; Beta/path mismatch; loc: Table 4 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4241; Table 4,Value mismatch; Beta/path mismatch; loc: Table 4,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,No numeric r value is provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04456,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4242 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4242,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Input indicates blank/no reported statistic consensus.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04457,S032,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-SI | Human consensus value: source=direct; beta=0.537; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch; loc: Table 4,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4243 | Source evidence: Value mismatch; Beta/path mismatch; loc: Table 4 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4243; Table 4,Value mismatch; Beta/path mismatch; loc: Table 4,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,No numeric r value is provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04458,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4244 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4244,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Input indicates blank/no reported statistic consensus.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04459,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4245 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4245,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Input indicates blank/no reported statistic consensus.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04460,S032,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-UB | Human consensus value: source=direct; beta=0.51; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch; loc: Table 4,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: ATT-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4246 | Source evidence: Value mismatch; Beta/path mismatch; loc: Table 4 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4246; Table 4,Value mismatch; Beta/path mismatch; loc: Table 4,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,No numeric r value is provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04461,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4247 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4247,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Input indicates blank/no reported statistic consensus.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04462,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4248 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4248,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Input indicates blank/no reported statistic consensus.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04463,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4249 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4249,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04464,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4250 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4250,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04465,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4251 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4251,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04466,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4252 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4252,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04467,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4253 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4253,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04468,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4254 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4254,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04469,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4255 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4255,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04470,S032,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Human consensus value: source=direct; beta=0.557; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch; loc: Table 4,Study: S032 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4256 | Source evidence: Value mismatch; Beta/path mismatch; loc: Table 4 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,Source evidence reports mismatch only and provides no numeric effect size.
paper2_codex_gpt55_full_allfamilies_3650_3749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:00:28Z,0,,P2-TASK-04471,S032,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S032 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4257 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4257,,high,False,,not_persisted_batch,locked,2026-06-06T13:00:28Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
