run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02001,S219,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S219 | Reference record: S219_full_sample_EE_PE | Sample/stratum: full_sample | N: 432 | Construct pair: EE-PE | Human reference r: 0.61 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 4 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S219 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.61,0.61,S219_doc1 page 12 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Extracted from Table 4 discriminant validity/correlation matrix for perceived ease of use and perceived usefulness.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02029,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_FC_SI | Sample/stratum: full_sample | N: 300 | Construct pair: FC-SI | Human reference r: 0.657 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.657,0.657,"S223_doc1 page 11 chunk 1, Table 4",,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,FC-SI mapped to FC-SN in the Fornell-Larcker latent construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02030,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_FC_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: FC-TRU | Human reference r: 0.706 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: FC-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.706,0.706,"S223_doc1 page 11 chunk 1, Table 4",,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,FC-TRU mapped to FC-TR in the Fornell-Larcker latent construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02031,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_FC_UB | Sample/stratum: full_sample | N: 300 | Construct pair: FC-UB | Human reference r: 0.616 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.616; latent_or_construct_correlation,0.616,S223_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped UB to actual use/AU; FC-AU value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02032,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_PE_SI | Sample/stratum: full_sample | N: 300 | Construct pair: PE-SI | Human reference r: 0.607 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.607; latent_or_construct_correlation,0.607,S223_doc1 page 11 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped PE to perceived usefulness/PU and SI to subjective norm/SN; PU-SN value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02033,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_PE_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: PE-TRU | Human reference r: 0.678 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: PE-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.678; latent_or_construct_correlation,0.678,S223_doc1 page 11 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped PE to perceived usefulness/PU and TRU to trust/TR; PU-TR value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02034,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_PE_UB | Sample/stratum: full_sample | N: 300 | Construct pair: PE-UB | Human reference r: 0.707 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.707; latent_or_construct_correlation,0.707,S223_doc1 page 11 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped PE to perceived usefulness/PU and UB to actual use/AU; PU-AU value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02035,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_SI_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: SI-TRU | Human reference r: 0.668 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: SI-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.668; latent_or_construct_correlation,0.668,S223_doc1 page 11 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped SI to subjective norm/SN and TRU to trust/TR; SN-TR value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02036,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_SI_UB | Sample/stratum: full_sample | N: 300 | Construct pair: SI-UB | Human reference r: 0.748 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.748; latent_or_construct_correlation,0.748,S223_doc1 page 11 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped SI to subjective norm/SN and UB to actual use/AU; SN-AU value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02037,S223,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S223 | Reference record: S223_full_sample_TRU_UB | Sample/stratum: full_sample | N: 300 | Construct pair: TRU-UB | Human reference r: 0.688 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S223.pdf Table 4 (Fornell-Larcker), p.8082 | Caveats: none | Notes: Logged rule applied: R1-coded row set accepted; R2-only ATT/ENJ/security rows and source-alignment anomalies are excluded. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S223 | Sample/stratum: full_sample | Construct pair: TRU-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.688; latent_or_construct_correlation,0.688,S223_doc1 page 11 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped TRU to trust/TR and UB to actual use/AU; TR-AU value from Fornell-Larcker matrix.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02038,S225,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S225 | Reference record: S225_full_sample_BI_EE | Sample/stratum: full_sample | N: 302 | Construct pair: BI-EE | Human reference r: -0.057 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S225.pdf Table 4 Hypotheses testing (β→r) | Caveats: CAV005 | Notes: Use R4 Table 4 beta-converted hypothesis/path rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S225 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.0000; f2 effect size,0.0000,S225_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Used reported f2 for EE->BI.,-0.007,0.0000,No conversion applied; extracted reported f2 effect size from structural path table.
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02039,S225,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S225 | Reference record: S225_full_sample_BI_FC | Sample/stratum: full_sample | N: 302 | Construct pair: BI-FC | Human reference r: 0.091 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S225.pdf Table 4 Hypotheses testing (β→r) | Caveats: CAV005 | Notes: Use R4 Table 4 beta-converted hypothesis/path rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S225 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.0011; f2 effect size,0.0011,S225_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Used reported f2 for FC->BI.,0.041,0.0011,No conversion applied; extracted reported f2 effect size from structural path table.
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02040,S225,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S225 | Reference record: S225_full_sample_BI_PE | Sample/stratum: full_sample | N: 302 | Construct pair: BI-PE | Human reference r: 0.184 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S225.pdf Table 4 Hypotheses testing (β→r) | Caveats: CAV005 | Notes: Use R4 Table 4 beta-converted hypothesis/path rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S225 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.0110; f2 effect size,0.0110,S225_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,Mapped PE to performance expectancy/PE; used reported f2 for PE->BI.,0.134,0.0110,No conversion applied; extracted reported f2 effect size from structural path table.
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02041,S225,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S225 | Reference record: S225_full_sample_BI_SI | Sample/stratum: full_sample | N: 302 | Construct pair: BI-SI | Human reference r: -0.076 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S225.pdf Table 4 Hypotheses testing (β→r) | Caveats: CAV005 | Notes: Use R4 Table 4 beta-converted hypothesis/path rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S225 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,path coefficient beta = -0.026,-0.026,S225_doc1 page 12 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,BI-SI matched to SI->BI structural path; source type is path coefficient beta.,,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02042,S225,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S225 | Reference record: S225_full_sample_BI_TRU | Sample/stratum: full_sample | N: 302 | Construct pair: BI-TRU | Human reference r: 0.435 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S225.pdf Table 4 Hypotheses testing (β→r) | Caveats: CAV005 | Notes: Use R4 Table 4 beta-converted hypothesis/path rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S225 | Sample/stratum: full_sample | Construct pair: BI-TRU | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,path coefficient beta = 0.385,0.385,S225_doc1 page 12 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,"BI-TRU matched to PT->BI structural path, with perceived trust treated as trust; source type is path coefficient beta.",,,
paper_b_full_corpus_m1_raw_full_2000_2042_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:46:25Z,0,,FC-S5-TASK-02043,S225,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S225 | Reference record: S225_full_sample_BI_UB | Sample/stratum: full_sample | N: 302 | Construct pair: BI-UB | Human reference r: 0.687 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S225.pdf Table 4 Hypotheses testing (β→r) | Caveats: CAV005 | Notes: Use R4 Table 4 beta-converted hypothesis/path rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S225 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,path coefficient beta = 0.637,0.637,S225_doc1 page 12 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-12T05:46:25Z,codex_noninteractive_batch,"BI-UB matched to BI->USE structural path, with USE treated as use behavior; source type is path coefficient beta.",,,
