run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00151,S122,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S122 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S122 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=60; row=6 | Source evidence: PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix and Table 8 reports path coefficients for an extended TAM-UTAUT2 model. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,lower-triangular correlation matrix,lower_triangular,table=60; row=6,PDF Table 5 reports a Fornell-Larcker lower-triangular correlation matrix,high,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00187,,source_absence_decision,source_absence_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: source_absence_decision | Field/construct pair: word_comment | Human consensus value: 논문에 없음 | Source/evidence note: AUT-TRU,Study:  | Task family: source_absence_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=24 | Source evidence: AUT-TRU | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Provided input lacks decision_label and structured_comment_type needed for the requested structured_human_review_decision.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00188,,source_absence_decision,source_absence_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: source_absence_decision | Field/construct pair: word_comment | Human consensus value: 논문에 없음 | Source/evidence note: BI-SE,Study:  | Task family: source_absence_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=25 | Source evidence: BI-SE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Provided input lacks decision_label and structured_comment_type needed for the requested structured_human_review_decision.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00189,,source_absence_decision,source_absence_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: source_absence_decision | Field/construct pair: word_comment | Human consensus value: 논문에 없음 | Source/evidence note: SE-TRU,Study:  | Task family: source_absence_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=26 | Source evidence: SE-TRU | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Provided input lacks decision_label and structured_comment_type needed for the requested structured_human_review_decision.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00190,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: EE-PE,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=27 | Source evidence: EE-PE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Provided input lacks decision_label and structured_comment_type needed for the requested structured_human_review_decision.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00191,,construct_or_sample_mapping_decision,construct_or_sample_mapping_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: construct_or_sample_mapping_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 - 729 students across five public and four private universities | Source/evidence note: Education level,Study:  | Task family: construct_or_sample_mapping_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=28 | Source evidence: Education level | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00192,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Theoretical framework,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=29 | Source evidence: Theoretical framework | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00193,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: chatbot | Source/evidence note: AI type,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=30 | Source evidence: AI type | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00194,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Common method bias,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=31 | Source evidence: Common method bias | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00195,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Education level,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=32 | Source evidence: Education level | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00196,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: ATT-EE,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=33 | Source evidence: ATT-EE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a construct label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00197,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: User role,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=34 | Source evidence: User role | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00198,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: User role,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=35 | Source evidence: User role | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00199,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: PE-UB,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=36 | Source evidence: PE-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a construct label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00200,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Education level,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=37 | Source evidence: Education level | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,"Source evidence contains only a field label, not a structured human review decision."
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00201,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Study design,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=38 | Source evidence: Study design | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=38,Study design,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00202,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Data collection,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=39 | Source evidence: Data collection | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=39,Data collection,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00203,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Common method bias,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=40 | Source evidence: Common method bias | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=40,Common method bias,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00204,,statistic_type_policy_decision,statistic_type_policy_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Human consensus value: there is no significant correlation between FC and IU (t 1⁄4 0.834; beta 1⁄4-0.047; p > 0.10). | Source/evidence note: BI-FC,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=41 | Source evidence: BI-FC | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=41,BI-FC,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00205,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Sample size,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=42 | Source evidence: Sample size | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=42,Sample size,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00206,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Sample size,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=43 | Source evidence: Sample size | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=43,Sample size,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00207,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Country,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=44 | Source evidence: Country | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=44,Country,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00208,,statistic_type_policy_decision,statistic_type_policy_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Human consensus value: Path coefficient (beta) 값은 R4 가 맞음 | Source/evidence note: FC-UB,Study:  | Task family: statistic_type_policy_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=45 | Source evidence: FC-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=45,FC-UB,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00209,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: SI-UB,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=46 | Source evidence: SI-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=46,SI-UB,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00210,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: Theoretical framework,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=47 | Source evidence: Theoretical framework | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,comment_id=47,Theoretical framework,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Source evidence does not provide decision_label or structured_comment_type.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00211,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: Study design,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=48 | Source evidence: Study design | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,decision_label and structured_comment_type are referenced but not provided in the redacted input.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00212,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: AI type,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=49 | Source evidence: AI type | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,decision_label and structured_comment_type are referenced but not provided in the redacted input.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00213,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: PE-SE,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=50 | Source evidence: PE-SE | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,decision_label and structured_comment_type are referenced but not provided in the redacted input.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00214,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R1 이 맞음 | Source/evidence note: User role,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=51 | Source evidence: User role | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,decision_label and structured_comment_type are referenced but not provided in the redacted input.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00215,,structured_human_review_decision,structured_human_review_decision,eligible_after_locked_llm_output,structured_human_review_decision,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Human consensus value: R4 가 맞음 | Source/evidence note: SI-UB,Study:  | Task family: structured_human_review_decision | Field/construct pair: word_comment | Expected answer type: structured_human_review_decision | Source locator: comment_id=52 | Source evidence: SI-UB | Notes: Structured row generated from final Word comment; use decision_label and structured_comment_type for follow-up mapping.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,decision_label and structured_comment_type are referenced but not provided in the redacted input.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00216,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=2 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank_or_no_reported_value,source_sheet_row=2,,1,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Input notes identify this as blank_or_no_reported_statistic_consensus.
paper2_codex_full_allfamilies_0150_0249_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T08:05:39Z,0,,P2-TASK-00217,S222,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S222 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=3 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,blank_or_no_reported_value,blank_or_no_reported_value,source_sheet_row=3,,1,False,,not_persisted_batch,locked,2026-06-06T08:05:39Z,codex_cli_noninteractive_batch,Input notes identify this as blank_or_no_reported_statistic_consensus.
