run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01001,S106,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S106 | Reference record: S106_full_sample_BI_PE | Sample/stratum: full_sample | N: 353 | Construct pair: BI-PE | Human reference r: 0.211 | Reference source type: coder_agreed_beta_converted_correlation | Evidence type: coder_agreed_beta_converted_correlation | Source location: Table 3 | Caveats: CAV005 | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 6 of 6 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S106 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta=0.211; source_type=path_coefficient,0.211,S106_doc1 page 5 table 1; S106_doc1 page 5 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Structural model path PE-BI used for construct pair BI-PE.,0.211,0.211,direct_path_coefficient_no_conversion
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01137,S121,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S121 | Reference record: S121_teachers_SE_UB | Sample/stratum: teachers | N: 1767 | Construct pair: SE-UB | Human reference r: 0.67 | Reference source type: source_reported_spearman_correlation | Evidence type: spearman_direct_correlation | Source location: S121.pdf Figure 2 page 8 teacher heatmap | Caveats: none | Notes: SE is subjective competence mapped as self-efficacy analogue. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S121 | Sample/stratum: teachers | Construct pair: SE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,0.95,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Provided source packet does not include a direct teacher SE-UB correlation/effect-size value.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01138,S121,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S121 | Reference record: S121_teachers_SI_TRU | Sample/stratum: teachers | N: 1767 | Construct pair: SI-TRU | Human reference r: 0.16 | Reference source type: source_reported_spearman_correlation | Evidence type: spearman_direct_correlation | Source location: S121.pdf Figure 2 page 8 teacher heatmap | Caveats: none | Notes: Teacher sample retained separately from student sample. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S121 | Sample/stratum: teachers | Construct pair: SI-TRU | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,0.95,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Provided source packet does not include a direct teacher SI-TRU correlation/effect-size value.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01139,S121,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S121 | Reference record: S121_teachers_SI_UB | Sample/stratum: teachers | N: 1767 | Construct pair: SI-UB | Human reference r: 0.21 | Reference source type: source_reported_spearman_correlation | Evidence type: spearman_direct_correlation | Source location: S121.pdf Figure 2 page 8 teacher heatmap | Caveats: none | Notes: Teacher sample retained separately from student sample. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S121 | Sample/stratum: teachers | Construct pair: SI-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,0.95,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Provided source packet does not include a direct teacher SI-UB correlation/effect-size value.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01140,S121,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S121 | Reference record: S121_teachers_TRU_UB | Sample/stratum: teachers | N: 1767 | Construct pair: TRU-UB | Human reference r: 0.31 | Reference source type: source_reported_spearman_correlation | Evidence type: spearman_direct_correlation | Source location: S121.pdf Figure 2 page 8 teacher heatmap | Caveats: none | Notes: Teacher sample retained separately from student sample. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S121 | Sample/stratum: teachers | Construct pair: TRU-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,0.95,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Provided source packet does not include a direct teacher TRU-UB correlation/effect-size value.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01141,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_BI_EE | Sample/stratum: full_sample | N: 842 | Construct pair: BI-EE | Human reference r: 0.806 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.806,0.806,"S122_doc1 page 12 table 1, row 9 column 2",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,BI mapped to Adoption intention; EE mapped to Perceived ease of use.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01142,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_BI_FC | Sample/stratum: full_sample | N: 842 | Construct pair: BI-FC | Human reference r: 0.722 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.722,0.722,"S122_doc1 page 12 table 1, row 5 column 2",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,BI mapped to Adoption intention; FC mapped to Facilitating conditions.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01143,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_BI_PE | Sample/stratum: full_sample | N: 842 | Construct pair: BI-PE | Human reference r: 0.746 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.746,0.746,"S122_doc1 page 12 table 1, row 8 column 2",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,BI mapped to Adoption intention; PE mapped to Performance expectancy.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01144,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_BI_SI | Sample/stratum: full_sample | N: 842 | Construct pair: BI-SI | Human reference r: 0.56 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.56,0.56,"S122_doc1 page 12 table 1, row 11 column 2",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,BI mapped to Adoption intention; SI mapped to Social influence.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01145,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_EE_FC | Sample/stratum: full_sample | N: 842 | Construct pair: EE-FC | Human reference r: 0.717 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.717,0.717,"S122_doc1 page 12 table 1, row 9 column 4",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,EE mapped to Perceived ease of use; FC mapped to Facilitating conditions.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01146,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_EE_PE | Sample/stratum: full_sample | N: 842 | Construct pair: EE-PE | Human reference r: 0.687 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.687,0.687,"S122_doc1 page 12 table 1, row 9 column 7",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,EE mapped to Perceived ease of use; PE mapped to Performance expectancy.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01147,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_EE_SI | Sample/stratum: full_sample | N: 842 | Construct pair: EE-SI | Human reference r: 0.577 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.577,0.577,"S122_doc1 page 12 table 1, row 11 column 8",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,EE mapped to Perceived ease of use; SI mapped to Social influence.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01148,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_FC_PE | Sample/stratum: full_sample | N: 842 | Construct pair: FC-PE | Human reference r: 0.708 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.708,0.708,"S122_doc1 page 12 table 1, row 8 column 4",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,FC mapped to Facilitating conditions; PE mapped to Performance expectancy.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01149,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_FC_SI | Sample/stratum: full_sample | N: 842 | Construct pair: FC-SI | Human reference r: 0.728 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.728,0.728,"S122_doc1 page 12 table 1, row 11 column 4",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,FC mapped to Facilitating conditions; SI mapped to Social influence.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01150,S122,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S122 | Reference record: S122_full_sample_PE_SI | Sample/stratum: full_sample | N: 842 | Construct pair: PE-SI | Human reference r: 0.594 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S122 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.594,0.594,"S122_doc1 page 12 table 1, row 11 column 7",,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,PE mapped to Performance expectancy; SI mapped to Social influence.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01151,S123,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S123 | Reference record: S123_full_sample_BI_EE | Sample/stratum: full_sample | N: 711 | Construct pair: BI-EE | Human reference r: 0.4 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 2 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 3 of 3 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S123 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.40,0.4,S123_doc1 page 5 table 2,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Construct mapping: BI=DeepSeek adoption; EE=Perceived Ease of use.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01152,S123,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S123 | Reference record: S123_full_sample_BI_PE | Sample/stratum: full_sample | N: 711 | Construct pair: BI-PE | Human reference r: 0.3 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 2 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 3 of 3 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S123 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.70,0.7,S123_doc1 page 5 table 2,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Construct mapping: BI=DeepSeek adoption; PE=Perceived Enjoyment.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01153,S123,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S123 | Reference record: S123_full_sample_EE_PE | Sample/stratum: full_sample | N: 711 | Construct pair: EE-PE | Human reference r: 0.52 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 2 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 3 of 3 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S123 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.60,0.6,S123_doc1 page 5 table 2,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Construct mapping: EE=Perceived Ease of use; PE=Perceived Enjoyment.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01154,S124,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S124 | Reference record: S124_full_sample_BI_EE | Sample/stratum: full_sample | N: 301 | Construct pair: BI-EE | Human reference r: 0.11 | Reference source type: coder_agreed_beta_converted_correlation | Evidence type: coder_agreed_beta_converted_correlation | Source location: P. 7, Table 3; Table 3 | Caveats: CAV005 | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 6 of 6 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.",Study: S124 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.11,0.16,S124_doc1 page 7 table 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Source reports standardized path coefficient for EE to BI.,0.11,0.16,Peterson-Brown approximate beta-to-r conversion for positive beta: r = beta + 0.05
