study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S025,S025_full_sample_EE_SI,phase2,Pair D,full_sample,361,EE,SI,-0.118,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_EE_UB,phase2,Pair D,full_sample,361,EE,UB,0.58,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_FC_PE,phase2,Pair D,full_sample,361,FC,PE,0.391,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_FC_SE,phase2,Pair D,full_sample,361,FC,SE,0.104,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_FC_SI,phase2,Pair D,full_sample,361,FC,SI,-0.215,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_FC_UB,phase2,Pair D,full_sample,361,FC,UB,0.503,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_PE_SE,phase2,Pair D,full_sample,361,PE,SE,0.072,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_PE_SI,phase2,Pair D,full_sample,361,PE,SI,-0.065,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_PE_UB,phase2,Pair D,full_sample,361,PE,UB,0.532,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_SE_SI,phase2,Pair D,full_sample,361,SE,SI,-0.11,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_SE_UB,phase2,Pair D,full_sample,361,SE,UB,-0.073,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S025,S025_full_sample_SI_UB,phase2,Pair D,full_sample,361,SI,UB,-0.147,source_reported_pearson_or_latent_correlation,,S025.pdf Table 3,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 3 direct row set; R3 duplicates values but has sparse source-location strings.
S026,S026_full_sample_ATT_BI,phase1,Pair B,full_sample,510,ATT,BI,0.352,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_ATT_EE,phase1,Pair B,full_sample,510,ATT,EE,0.194,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_ATT_PE,phase1,Pair B,full_sample,510,ATT,PE,0.173,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_ATT_SI,phase1,Pair B,full_sample,510,ATT,SI,0.231,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_ATT_UB,phase1,Pair B,full_sample,510,ATT,UB,0.329,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_BI_EE,phase1,Pair B,full_sample,510,BI,EE,0.371,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_BI_PE,phase1,Pair B,full_sample,510,BI,PE,0.491,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_BI_SI,phase1,Pair B,full_sample,510,BI,SI,0.307,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_BI_UB,phase1,Pair B,full_sample,510,BI,UB,0.51,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_EE_PE,phase1,Pair B,full_sample,510,EE,PE,0.343,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_EE_SI,phase1,Pair B,full_sample,510,EE,SI,0.201,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_EE_UB,phase1,Pair B,full_sample,510,EE,UB,0.322,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_PE_SI,phase1,Pair B,full_sample,510,PE,SI,0.186,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_PE_UB,phase1,Pair B,full_sample,510,PE,UB,0.416,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S026,S026_full_sample_SI_UB,phase1,Pair B,full_sample,510,SI,UB,0.336,source_reported_pearson_or_latent_correlation,,S026.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S027,S027_full_sample_BI_EE,phase2,Pair D,full_sample,415,BI,EE,0.474,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_BI_FC,phase2,Pair D,full_sample,415,BI,FC,0.414,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_BI_PE,phase2,Pair D,full_sample,415,BI,PE,0.391,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_BI_SI,phase2,Pair D,full_sample,415,BI,SI,0.38,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_EE_FC,phase2,Pair D,full_sample,415,EE,FC,0.28,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_EE_PE,phase2,Pair D,full_sample,415,EE,PE,0.367,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_EE_SI,phase2,Pair D,full_sample,415,EE,SI,0.266,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_FC_PE,phase2,Pair D,full_sample,415,FC,PE,0.264,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_FC_SI,phase2,Pair D,full_sample,415,FC,SI,0.199,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S027,S027_full_sample_PE_SI,phase2,Pair D,full_sample,415,PE,SI,0.072,source_reported_pearson_or_latent_correlation,,S027.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but has sparse source-location strings.
S029,S029_full_sample_BI_EE,phase2,Pair C,full_sample,411,BI,EE,0.488,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_BI_PE,phase2,Pair C,full_sample,411,BI,PE,0.665,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_BI_SI,phase2,Pair C,full_sample,411,BI,SI,0.435,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_BI_TRU,phase2,Pair C,full_sample,411,BI,TRU,0.284,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_EE_PE,phase2,Pair C,full_sample,411,EE,PE,0.706,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_EE_SI,phase2,Pair C,full_sample,411,EE,SI,0.335,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_EE_TRU,phase2,Pair C,full_sample,411,EE,TRU,0.247,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_PE_SI,phase2,Pair C,full_sample,411,PE,SI,0.472,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_PE_TRU,phase2,Pair C,full_sample,411,PE,TRU,0.301,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S029,S029_full_sample_SI_TRU,phase2,Pair C,full_sample,411,SI,TRU,0.281,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S030,S030_full_sample_ATT_BI,phase1,Pair A,full_sample,226,ATT,BI,0.613,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_ATT_EE,phase1,Pair A,full_sample,226,ATT,EE,0.556,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_ATT_FC,phase1,Pair A,full_sample,226,ATT,FC,0.571,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_ATT_PE,phase1,Pair A,full_sample,226,ATT,PE,0.504,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_ATT_SI,phase1,Pair A,full_sample,226,ATT,SI,0.666,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_ATT_TRU,phase1,Pair A,full_sample,226,ATT,TRU,0.619,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_BI_EE,phase1,Pair A,full_sample,226,BI,EE,0.555,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_BI_FC,phase1,Pair A,full_sample,226,BI,FC,0.57,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_BI_PE,phase1,Pair A,full_sample,226,BI,PE,0.581,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_BI_SI,phase1,Pair A,full_sample,226,BI,SI,0.703,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
