study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S048,S048_full_sample_FC_SI,phase1,Pair B,full_sample,355,FC,SI,0.259,source_reported_pearson_correlation,,S048.pdf Table 2 correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 did not provide correlation rows. PDF raw table confirms Pearson correlation matrix among PE, EE, SI, FC, TRU, ATT, INT, and USE; PA/NOV/POL rows excluded."
S048,S048_full_sample_FC_TRU,phase1,Pair B,full_sample,355,FC,TRU,-0.035,source_reported_pearson_correlation,,S048.pdf Table 2 correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 did not provide correlation rows. PDF raw table confirms Pearson correlation matrix among PE, EE, SI, FC, TRU, ATT, INT, and USE; PA/NOV/POL rows excluded."
S048,S048_full_sample_PE_SI,phase1,Pair B,full_sample,355,PE,SI,0.538,source_reported_pearson_correlation,,S048.pdf Table 2 correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 did not provide correlation rows. PDF raw table confirms Pearson correlation matrix among PE, EE, SI, FC, TRU, ATT, INT, and USE; PA/NOV/POL rows excluded."
S048,S048_full_sample_PE_TRU,phase1,Pair B,full_sample,355,PE,TRU,0.481,source_reported_pearson_correlation,,S048.pdf Table 2 correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 did not provide correlation rows. PDF raw table confirms Pearson correlation matrix among PE, EE, SI, FC, TRU, ATT, INT, and USE; PA/NOV/POL rows excluded."
S048,S048_full_sample_PE_UB,phase1,Pair B,full_sample,355,PE,UB,0.596,source_reported_pearson_correlation,,S048.pdf Table 2 correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 did not provide correlation rows. PDF raw table confirms Pearson correlation matrix among PE, EE, SI, FC, TRU, ATT, INT, and USE; PA/NOV/POL rows excluded."
S048,S048_full_sample_SI_TRU,phase1,Pair B,full_sample,355,SI,TRU,0.28,source_reported_pearson_correlation,,S048.pdf Table 2 correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 did not provide correlation rows. PDF raw table confirms Pearson correlation matrix among PE, EE, SI, FC, TRU, ATT, INT, and USE; PA/NOV/POL rows excluded."
S057,S057_full_sample_ANX_ATT,phase1,Pair B,full_sample,582,ANX,ATT,0.4,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ANX_BI,phase1,Pair B,full_sample,582,ANX,BI,0.39,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ANX_EE,phase1,Pair B,full_sample,582,ANX,EE,0.36,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ANX_FC,phase1,Pair B,full_sample,582,ANX,FC,0.33,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ANX_PE,phase1,Pair B,full_sample,582,ANX,PE,0.34,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ANX_SE,phase1,Pair B,full_sample,582,ANX,SE,0.27,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ANX_SI,phase1,Pair B,full_sample,582,ANX,SI,0.39,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ATT_BI,phase1,Pair B,full_sample,582,ATT,BI,0.48,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ATT_EE,phase1,Pair B,full_sample,582,ATT,EE,0.61,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ATT_FC,phase1,Pair B,full_sample,582,ATT,FC,0.35,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ATT_PE,phase1,Pair B,full_sample,582,ATT,PE,0.67,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ATT_SE,phase1,Pair B,full_sample,582,ATT,SE,0.33,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_ATT_SI,phase1,Pair B,full_sample,582,ATT,SI,0.51,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_BI_EE,phase1,Pair B,full_sample,582,BI,EE,0.49,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_BI_FC,phase1,Pair B,full_sample,582,BI,FC,0.35,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_BI_PE,phase1,Pair B,full_sample,582,BI,PE,0.51,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_BI_SE,phase1,Pair B,full_sample,582,BI,SE,0.37,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_BI_SI,phase1,Pair B,full_sample,582,BI,SI,0.44,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_EE_FC,phase1,Pair B,full_sample,582,EE,FC,0.31,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_EE_PE,phase1,Pair B,full_sample,582,EE,PE,0.71,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_EE_SE,phase1,Pair B,full_sample,582,EE,SE,0.33,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_EE_SI,phase1,Pair B,full_sample,582,EE,SI,0.53,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_FC_PE,phase1,Pair B,full_sample,582,FC,PE,0.29,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_FC_SE,phase1,Pair B,full_sample,582,FC,SE,0.33,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_FC_SI,phase1,Pair B,full_sample,582,FC,SI,0.39,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_PE_SE,phase1,Pair B,full_sample,582,PE,SE,0.39,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_PE_SI,phase1,Pair B,full_sample,582,PE,SI,0.48,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S057,S057_full_sample_SE_SI,phase1,Pair B,full_sample,582,SE,SI,0.34,source_reported_latent_correlation,,S057.pdf Table 2 results of the measurement model evaluation,source_reported_interconstruct_correlation,high,included_reference_draft_residual_batch1_source_checked_one_coder,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set."
S178,S178_full_sample_BI_EE,phase1,Pair A,full_sample,529,BI,EE,0.635,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_BI_PE,phase1,Pair A,full_sample,529,BI,PE,0.649,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_BI_SI,phase1,Pair A,full_sample,529,BI,SI,0.532,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_BI_TRU,phase1,Pair A,full_sample,529,BI,TRU,0.532,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_EE_PE,phase1,Pair A,full_sample,529,EE,PE,0.664,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_EE_SI,phase1,Pair A,full_sample,529,EE,SI,0.506,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_EE_TRU,phase1,Pair A,full_sample,529,EE,TRU,0.518,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_PE_SI,phase1,Pair A,full_sample,529,PE,SI,0.479,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_PE_TRU,phase1,Pair A,full_sample,529,PE,TRU,0.587,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S178,S178_full_sample_SI_TRU,phase1,Pair A,full_sample,529,SI,TRU,0.568,source_reported_latent_correlation,,S178.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source target labels map to EE/PE/BI/SI/TRU. R2 rows that map IDT constructs to FC/SE/TRA are not used.
S188,S188_full_sample_BI_EE,phase2,Pair C,full_sample,147,BI,EE,0.647,source_reported_latent_correlation,,S188.pdf Table 3 discriminant validity with Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU.
S188,S188_full_sample_BI_PE,phase2,Pair C,full_sample,147,BI,PE,0.645,source_reported_latent_correlation,,S188.pdf Table 3 discriminant validity with Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU.
S188,S188_full_sample_BI_TRU,phase2,Pair C,full_sample,147,BI,TRU,0.478,source_reported_latent_correlation,,S188.pdf Table 3 discriminant validity with Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU.
S188,S188_full_sample_EE_PE,phase2,Pair C,full_sample,147,EE,PE,0.679,source_reported_latent_correlation,,S188.pdf Table 3 discriminant validity with Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU.
S188,S188_full_sample_EE_TRU,phase2,Pair C,full_sample,147,EE,TRU,0.519,source_reported_latent_correlation,,S188.pdf Table 3 discriminant validity with Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU.
S188,S188_full_sample_PE_TRU,phase2,Pair C,full_sample,147,PE,TRU,0.369,source_reported_latent_correlation,,S188.pdf Table 3 discriminant validity with Fornell-Larcker,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU.
