study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S191,S191_full_sample_EE_SE,phase1,Pair A,full_sample,331,EE,SE,0.313,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_EE_SI,phase1,Pair A,full_sample,331,EE,SI,0.493,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_EE_UB,phase1,Pair A,full_sample,331,EE,UB,0.428,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_FC_PE,phase1,Pair A,full_sample,331,FC,PE,0.473,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_FC_SE,phase1,Pair A,full_sample,331,FC,SE,0.428,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_FC_SI,phase1,Pair A,full_sample,331,FC,SI,0.441,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_FC_UB,phase1,Pair A,full_sample,331,FC,UB,0.555,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_PE_SE,phase1,Pair A,full_sample,331,PE,SE,0.233,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_PE_SI,phase1,Pair A,full_sample,331,PE,SI,0.433,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_PE_UB,phase1,Pair A,full_sample,331,PE,UB,0.375,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_SE_SI,phase1,Pair A,full_sample,331,SE,SI,0.304,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_SE_UB,phase1,Pair A,full_sample,331,SE,UB,0.498,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_SI_UB,phase1,Pair A,full_sample,331,SI,UB,0.407,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S217,S217_full_sample_ATT_BI,phase1,Pair A,full_sample,344,ATT,BI,0.77,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_ATT_EE,phase1,Pair A,full_sample,344,ATT,EE,0.77,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_ATT_PE,phase1,Pair A,full_sample,344,ATT,PE,0.77,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_ATT_TRU,phase1,Pair A,full_sample,344,ATT,TRU,0.73,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_BI_EE,phase1,Pair A,full_sample,344,BI,EE,0.81,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_BI_PE,phase1,Pair A,full_sample,344,BI,PE,0.75,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_BI_TRU,phase1,Pair A,full_sample,344,BI,TRU,0.78,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_EE_PE,phase1,Pair A,full_sample,344,EE,PE,0.83,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_EE_TRU,phase1,Pair A,full_sample,344,EE,TRU,0.8,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
S217,S217_full_sample_PE_TRU,phase1,Pair A,full_sample,344,PE,TRU,0.77,source_reported_direct_correlation,,S217.pdf Table 4,source_reported_direct_correlation,high,included_reference_draft_high_confidence,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,R1 direct Table 4 row set accepted; conflicting R2-only duplicated placements excluded.
