study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S134,S134_full_sample_BI_SI,phase2,Pair C,full_sample,506,BI,SI,0.08,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_BI_UB,phase2,Pair C,full_sample,506,BI,UB,0.44,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S134,S134_full_sample_FC_UB,phase2,Pair C,full_sample,506,FC,UB,0.17,beta_converted_peterson_brown,,S134.pdf Tables 8-9,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Tables 8-9 beta-converted rows; R4 raw beta rows are not drafted.
S148,S148_full_sample_ATT_BI,phase2,Pair C,full_sample,603,ATT,BI,0.69,source_reported_pearson_or_latent_correlation,,S148.pdf source table per selected R4 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S148,S148_full_sample_ATT_EE,phase2,Pair C,full_sample,603,ATT,EE,0.46,source_reported_pearson_or_latent_correlation,,S148.pdf source table per selected R4 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S148,S148_full_sample_ATT_PE,phase2,Pair C,full_sample,603,ATT,PE,0.48,source_reported_pearson_or_latent_correlation,,S148.pdf source table per selected R4 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S148,S148_full_sample_BI_UB,phase2,Pair C,full_sample,603,BI,UB,0.66,source_reported_pearson_or_latent_correlation,,S148.pdf source table per selected R4 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S148,S148_full_sample_EE_PE,phase2,Pair C,full_sample,603,EE,PE,0.58,source_reported_pearson_or_latent_correlation,,S148.pdf source table per selected R4 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R4 complete direct row set; R1 contains only one source-located beta-converted ATT-BI row. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S179,S179_full_sample_BI_EE,phase2,Pair C,full_sample,928,BI,EE,0.19,beta_converted_peterson_brown,,S179.pdf Figure 2,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Figure 2 beta-converted rows; R4 raw beta rows are not drafted.
S179,S179_full_sample_BI_PE,phase2,Pair C,full_sample,928,BI,PE,0.46,beta_converted_peterson_brown,,S179.pdf Figure 2,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Figure 2 beta-converted rows; R4 raw beta rows are not drafted.
S179,S179_full_sample_BI_SI,phase2,Pair C,full_sample,928,BI,SI,0.33,beta_converted_peterson_brown,,S179.pdf Figure 2,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Figure 2 beta-converted rows; R4 raw beta rows are not drafted.
S179,S179_full_sample_BI_UB,phase2,Pair C,full_sample,928,BI,UB,0.55,beta_converted_peterson_brown,,S179.pdf Figure 2,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Figure 2 beta-converted rows; R4 raw beta rows are not drafted.
S179,S179_full_sample_FC_UB,phase2,Pair C,full_sample,928,FC,UB,0.24,beta_converted_peterson_brown,,S179.pdf Figure 2,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Figure 2 beta-converted rows; R4 raw beta rows are not drafted.
S192,S192_full_sample_BI_EE,phase2,Pair C,full_sample,693,BI,EE,0.08,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_FC,phase2,Pair C,full_sample,693,BI,FC,0.34,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_PE,phase2,Pair C,full_sample,693,BI,PE,0.14,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_SI,phase2,Pair C,full_sample,693,BI,SI,0.37,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_UB,phase2,Pair C,full_sample,693,BI,UB,0.32,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S216,S216_full_sample_ANX_EE,phase2,Pair C,full_sample,348,ANX,EE,0.14,beta_converted_peterson_brown,,S216.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds PE-SI and raw beta rows without source-location strings.
S216,S216_full_sample_BI_EE,phase2,Pair C,full_sample,348,BI,EE,0.25,beta_converted_peterson_brown,,S216.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds PE-SI and raw beta rows without source-location strings.
S216,S216_full_sample_BI_PE,phase2,Pair C,full_sample,348,BI,PE,0.25,beta_converted_peterson_brown,,S216.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds PE-SI and raw beta rows without source-location strings.
S216,S216_full_sample_BI_SI,phase2,Pair C,full_sample,348,BI,SI,0.21,beta_converted_peterson_brown,,S216.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds PE-SI and raw beta rows without source-location strings.
S216,S216_full_sample_EE_PE,phase2,Pair C,full_sample,348,EE,PE,0.28,beta_converted_peterson_brown,,S216.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds PE-SI and raw beta rows without source-location strings.
S216,S216_full_sample_EE_SE,phase2,Pair C,full_sample,348,EE,SE,0.28,beta_converted_peterson_brown,,S216.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds PE-SI and raw beta rows without source-location strings.
