run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00053,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_EE | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-EE | Human reference r: 0.367 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r = 0.367,0.367,"S006_doc1 page 14 chunk 1, Table 6",,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,BI mapped to Adoption Intention; EE mapped to Effort Expectancy.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00092,S008,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S008 | Reference record: S008_full_sample_PE_SI | Sample/stratum: full_sample | N: 289 | Construct pair: PE-SI | Human reference r: 0.446 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S008 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,0.95,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,No direct r correlation evidence for PE-SI appears in the provided packet.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00011,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_FC_SI | Sample/stratum: full_sample | N: 300 | Construct pair: FC-SI | Human reference r: 0.724 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.632,0.632,S002_doc1 page 12 chunk 1; Table 9,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; FC-SI correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00012,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_FC_UB | Sample/stratum: full_sample | N: 300 | Construct pair: FC-UB | Human reference r: 0.545 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.545,0.545,S002_doc1 page 12 chunk 1; Table 9,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; FC-USE/UB correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00013,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_PE_SI | Sample/stratum: full_sample | N: 300 | Construct pair: PE-SI | Human reference r: 0.534 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.534,0.534,S002_doc1 page 12 chunk 1; Table 9,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; PE-SI correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00014,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_PE_UB | Sample/stratum: full_sample | N: 300 | Construct pair: PE-UB | Human reference r: 0.574 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.574,0.574,S002_doc1 page 12 chunk 1; Table 9,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; PE-USE/UB correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00015,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_SI_UB | Sample/stratum: full_sample | N: 300 | Construct pair: SI-UB | Human reference r: 0.489 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.489,0.489,S002_doc1 page 12 chunk 1; Table 9,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; SI-USE/UB correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00026,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_BI_EE | Sample/stratum: full_sample | N: 485 | Construct pair: BI-EE | Human reference r: 0.582 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.582,0.582,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; IU/BI-EE correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00027,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_BI_FC | Sample/stratum: full_sample | N: 485 | Construct pair: BI-FC | Human reference r: 0.644 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.644,0.644,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; IU/BI-FC correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00028,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_BI_PE | Sample/stratum: full_sample | N: 485 | Construct pair: BI-PE | Human reference r: 0.667 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.667,0.667,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; IU/BI-PE correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00029,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_BI_SI | Sample/stratum: full_sample | N: 485 | Construct pair: BI-SI | Human reference r: 0.668 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.668,0.668,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; IU/BI-SI correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00030,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_BI_TRU | Sample/stratum: full_sample | N: 485 | Construct pair: BI-TRU | Human reference r: 0.63 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: BI-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.630,0.63,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; IU/BI-TC/TRU correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00031,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_BI_UB | Sample/stratum: full_sample | N: 485 | Construct pair: BI-UB | Human reference r: 0.751 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.751; latent_or_construct_correlation,0.751,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,BI interpreted as IU/intention to use; Table 4 reports IU-UB correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00032,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_EE_FC | Sample/stratum: full_sample | N: 485 | Construct pair: EE-FC | Human reference r: 0.664 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.664; latent_or_construct_correlation,0.664,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports EE-FC correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00033,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_EE_PE | Sample/stratum: full_sample | N: 485 | Construct pair: EE-PE | Human reference r: 0.697 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.697; latent_or_construct_correlation,0.697,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports PE-EE correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00034,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_EE_SI | Sample/stratum: full_sample | N: 485 | Construct pair: EE-SI | Human reference r: 0.61 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.610; latent_or_construct_correlation,0.61,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports EE-SI correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00035,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_EE_TRU | Sample/stratum: full_sample | N: 485 | Construct pair: EE-TRU | Human reference r: 0.52 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: EE-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.520; latent_or_construct_correlation,0.52,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,TRU interpreted as TC/trust in ChatGPT; Table 4 reports EE-TC correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00036,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_EE_UB | Sample/stratum: full_sample | N: 485 | Construct pair: EE-UB | Human reference r: 0.607 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.607; latent_or_construct_correlation,0.607,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports EE-UB correlation.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00037,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_FC_PE | Sample/stratum: full_sample | N: 485 | Construct pair: FC-PE | Human reference r: 0.676 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.676; latent_or_construct_correlation,0.676,S004_doc1 page 15 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Table 4 reports PE-FC correlation.,,,
