run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00001,S080,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.436; source=beta; beta=0.436; p<.001 | Source/evidence note: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=36; row=2 | Source evidence: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Provided evidence identifies table/row and source type but does not include the numeric path coefficient.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00024,S088,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S088 | Task family: metadata_extraction | Field/construct pair: Country | Human consensus value: mixed / Prolific online panel | Source/evidence note: PDF Table 3 reports descriptive statistics/correlations; methods also include qualitative interviews, so mixed-method design and survey/interview data collection are source-supported. source indicates an online panel rather than a single country sample","Study: S088 | Task family: metadata_extraction | Field/construct pair: Country | Expected answer type: metadata_field_value_or_blank | Source locator: table=39; row=5 | Source evidence: PDF Table 3 reports descriptive statistics/correlations; methods also include qualitative interviews, so mixed-method design and survey/interview data collection are source-supported. source indicates an online panel rather than a single country sample | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=39; row=5,source indicates an online panel rather than a single country sample,0.95,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,No single country value is indicated.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00025,S088,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S088 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete | Source/evidence note: PDF Table 3 reports descriptive statistics/correlations; methods also include qualitative interviews, so mixed-method design and survey/interview data collection are source-supported. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze","Study: S088 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=39; row=6 | Source evidence: PDF Table 3 reports descriptive statistics/correlations; methods also include qualitative interviews, so mixed-method design and survey/interview data collection are source-supported. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,The provided evidence does not state a specific matrix completeness value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00026,S088,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S088 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF Table 3 reports descriptive statistics/correlations; methods also include qualitative interviews, so mixed-method design and survey/interview data collection are source-supported. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone","Study: S088 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=39; row=7 | Source evidence: PDF Table 3 reports descriptive statistics/correlations; methods also include qualitative interviews, so mixed-method design and survey/interview data collection are source-supported. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=39; row=7,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Input describes rationale for a flag but does not provide the actual flag value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00027,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S192 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. publication type: journal article; standardized code is journal,Study: S192 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=2 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal article,journal,table=40; row=2,publication type: journal article; standardized code is journal,0.99,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00028,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S192 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. single-wave survey/cross-sectional design; use standardized underscore code,Study: S192 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=3 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=40; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.95,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00029,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S192 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI chatbots, including ChatGPT examples | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. source centers AI chatbots and references ChatGPT in the context of medical students",Study: S192 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=4 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. source centers AI chatbots and references ChatGPT in the context of medical students | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,AI chatbots; ChatGPT,AI chatbots; ChatGPT,table=40; row=4,source centers AI chatbots and references ChatGPT in the context of medical students,0.8,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Input names both the generic tool category and ChatGPT reference.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00030,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S192 | Task family: metadata_extraction | Field/construct pair: Construct count | Human consensus value: 7 | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. source regression includes target-coded ATT/UB and UTAUT predictors for BI,Study: S192 | Task family: metadata_extraction | Field/construct pair: Construct count | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=5 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. source regression includes target-coded ATT/UB and UTAUT predictors for BI | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=40; row=5,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Input says the regression includes ATT/UB and UTAUT predictors but does not provide an explicit construct count.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00031,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S192 | Task family: metadata_extraction | Field/construct pair: Statistic count | Human consensus value: 6 | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. six target-coded statistic rows are supported by PDF Table 5,Study: S192 | Task family: metadata_extraction | Field/construct pair: Statistic count | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=6 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. six target-coded statistic rows are supported by PDF Table 5 | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,6,6,table=40; row=6,six target-coded statistic rows are supported by PDF Table 5,high,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Statistic count explicitly stated in source evidence.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00032,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S192 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: path_only | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S192 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=7 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Matrix completeness value is not explicitly provided in the redacted input.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00033,S192,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S192 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S192 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=40; row=8 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Flag value is not explicitly provided in the redacted input.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00034,S192,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: ATT-BI | Human consensus value: r=0.03; source=beta; beta=0.03; p=.37; sig=ns | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=41; row=2 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,No numeric ATT-BI beta/path value is provided in the redacted input.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00035,S192,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.03; source=beta; beta=0.03; p=.60; sig=ns | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=41; row=3 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,No numeric BI-EE beta/path value is provided in the redacted input.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00036,S192,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-FC | Human consensus value: r=0.29; source=beta; beta=0.29; p<.001 | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=41; row=4 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=41; row=4,PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Provided evidence identifies the source and coefficient type but does not include the numeric coefficient value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00037,S192,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-PE | Human consensus value: r=0.09; source=beta; beta=0.09; p=.12; sig=ns | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=41; row=5 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=41; row=5,PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Provided evidence identifies the source and coefficient type but does not include the numeric coefficient value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00038,S192,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Human consensus value: r=0.32; source=beta; beta=0.32; p<.001 | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=41; row=6 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=41; row=6,PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Provided evidence identifies the source and coefficient type but does not include the numeric coefficient value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00039,S192,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-UB | Human consensus value: r=0.27; source=beta; beta=0.27; p<.001 | Source/evidence note: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,Study: S192 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=41; row=7 | Source evidence: PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=41; row=7,PDF Table 5 reports multiple-regression coefficients for medical students’ BI to use AI chatbots.,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Provided evidence identifies the source and coefficient type but does not include the numeric coefficient value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00040,S006,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S006 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. publication type: journal article; standardized code is journal,Study: S006 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=42; row=2 | Source evidence: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal,journal,table=42; row=2,publication type: journal article; standardized code is journal,1,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Used the provided source-adjudicated metadata value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00041,S006,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S006 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. single-wave survey/cross-sectional design; use standardized underscore code,Study: S006 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=42; row=3 | Source evidence: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=42; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.95,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Normalized to standardized underscore code.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00042,S006,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S006 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S006 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=42; row=4 | Source evidence: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,lower-triangular correlation matrix,lower_triangular,table=42; row=4,PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix,0.9,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Matrix completeness inferred from stated lower-triangular source table type.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00043,S006,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S006 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value:  | Source/evidence note: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S006 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=42; row=5 | Source evidence: PDF Table 6 reports a Fornell-Larcker lower-triangular correlation matrix; source is a journal cross-sectional survey. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=42; row=5,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Source evidence describes what the flag reflects but does not provide the flag value.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00044,S003,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S003 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. publication type: journal article; standardized code is journal,Study: S003 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=43; row=2 | Source evidence: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal article,journal,table=43; row=2,publication type: journal article; standardized code is journal,0.99,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Used provided standardized code.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00045,S003,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S003 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. single-wave survey/cross-sectional design; use standardized underscore code,Study: S003 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=43; row=3 | Source evidence: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=43; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.95,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,Normalized to standardized underscore code.
paper2_codex_full_allfamilies_0000_0049_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:28:13Z,0,,P2-TASK-00046,S003,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S003 | Task family: metadata_extraction | Field/construct pair: Theoretical framework | Human consensus value: TAM; UTAUT | Source/evidence note: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. abstract/methods explicitly state TAM and UTAUT informed the model,Study: S003 | Task family: metadata_extraction | Field/construct pair: Theoretical framework | Expected answer type: metadata_field_value_or_blank | Source locator: table=43; row=4 | Source evidence: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. abstract/methods explicitly state TAM and UTAUT informed the model | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,TAM and UTAUT,TAM; UTAUT,table=43; row=4,abstract/methods explicitly state TAM and UTAUT informed the model,0.99,False,,not_persisted_batch,locked,2026-06-06T03:28:13Z,codex_cli_noninteractive_batch,
