run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01140,S047,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S047 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S047 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=926 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=926,,high,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; source evidence empty
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01279,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1065 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1065,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01280,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1066 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1066,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01281,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1067 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1067,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01282,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1068 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1068,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01283,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1069 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1069,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01286,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1072 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1072,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01288,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1074 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1074,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01289,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1075 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1075,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01290,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1076 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1076,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01291,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1077 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1077,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01292,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1078 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1078,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01293,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1079 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1079,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01294,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1080 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1080,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01295,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1081 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1081,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01296,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1082 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1082,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01297,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1083 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1083,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01298,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1084 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1084,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01299,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1085 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1085,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01300,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1086 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1086,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01301,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1087 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1087,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01303,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1089 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1089,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01305,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1091 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1091,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01306,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1092 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1092,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01307,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1093 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1093,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01308,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1094 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1094,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01310,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1096 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1096,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01312,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1098 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1098,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01313,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1099 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1099,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01314,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1100 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1100,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01315,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1101 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1101,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
paper2_claude_full_allfamilies_1000_1499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T21:08:30Z,0,,P2-TASK-01316,S219,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S219 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1102 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1102,,1.0,False,,not_persisted_batch,locked,2026-06-05T21:08:30Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no evidence provided
