run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00001,S080,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.436; source=beta; beta=0.436; p<.001 | Source/evidence note: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=36; row=2 | Source evidence: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=36; row=2,PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence describes table type but provides no numeric path/beta value for BI-EE. Actual table content not included in redacted input.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00067,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-FC | Human consensus value: r=0.377; source=beta; beta=0.377; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=6 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=6,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,"Source evidence confirms that EE-FC path coefficient exists in PDF Table 9, but the numeric value is not provided in the task input text. Cannot extract value without access to the actual PDF table."
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00068,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-PE | Human consensus value: r=0.247; source=beta; beta=0.247; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=7 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=7,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,"Source evidence confirms that EE-PE path coefficient exists in PDF Table 9, but the numeric value is not provided in the task input text. Cannot extract value without access to the actual PDF table."
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00069,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: PE-SI | Human consensus value: r=0.220; source=beta; beta=0.220; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: PE-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=8 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=8,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,"Source evidence confirms that PE-SI path coefficient exists in PDF Table 9, but the numeric value is not provided in the task input text. Cannot extract value without access to the actual PDF table."
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00070,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. publication type: journal article; standardized code is journal,Study: S040 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=2 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal,journal,table=47; row=2,publication type: journal article; standardized code is journal,0.97,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence explicitly states standardized code is journal.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00071,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. single-wave survey/cross-sectional design; use standardized underscore code,Study: S040 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=3 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,cross_sectional,cross_sectional,table=47; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.97,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence explicitly calls for cross_sectional underscore code.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00072,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S040 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: undergraduate | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source sample is business management students, mostly bachelor-level","Study: S040 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=4 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source sample is business management students, mostly bachelor-level | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",undergraduate,undergraduate,table=47; row=4,"source sample is business management students, mostly bachelor-level",0.85,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Business management students predominantly at bachelor level; coded as undergraduate.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00073,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI type | Human consensus value: generative | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source centers AI chatbots/virtual assistants; classify under generative/chatbot AI for this project,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI type | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=5 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source centers AI chatbots/virtual assistants; classify under generative/chatbot AI for this project | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,chatbot,chatbot,table=47; row=5,source centers AI chatbots/virtual assistants; classify under generative/chatbot AI for this project,0.85,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence explicitly instructs classification under generative/chatbot AI for this project.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00074,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI chatbot / university virtual assistant | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source describes an institution-specific academic assistant chatbot,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=6 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source describes an institution-specific academic assistant chatbot | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,institution-specific academic assistant chatbot,institution-specific academic assistant chatbot,table=47; row=6,source describes an institution-specific academic assistant chatbot,0.5,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,No named commercial product identified. Source describes an institution-specific tool. Label reflects source description; specific product name not derivable from provided evidence.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00075,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S040 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=7 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=47; row=7,source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence notes that table type determines completeness but does not specify what table type is present in S040 or the resulting completeness code. Cannot determine value without access to the PDF.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00076,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S040 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=8 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,include,include,table=47; row=8,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,0.65,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Business management students using AI chatbot/virtual assistant; no disqualifying criterion identified in source evidence. Flag inferred as include/eligible.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00077,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. publication type: journal article; standardized code is journal","Study: S224 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=2 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal,journal,table=48; row=2,publication type: journal article; standardized code is journal,0.97,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence explicitly states standardized code is journal.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00078,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. single-wave survey/cross-sectional design; use standardized underscore code","Study: S224 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=3 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",cross_sectional,cross_sectional,table=48; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.97,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence explicitly calls for cross_sectional underscore code.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00079,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: mixed | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source includes undergraduate, master, and PhD participants","Study: S224 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=4 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source includes undergraduate, master, and PhD participants | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",higher_education,higher_education,table=48; row=4,"source includes undergraduate, master, and PhD participants",0.8,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Mixed levels (undergraduate through doctoral) all within higher education; coded as higher_education.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00080,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: AI type | Human consensus value: not_applicable | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source is virtual learning/Google Classroom, not AI-specific adoption","Study: S224 | Task family: metadata_extraction | Field/construct pair: AI type | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=5 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source is virtual learning/Google Classroom, not AI-specific adoption | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=48; row=5,"source is virtual learning/Google Classroom, not AI-specific adoption",0.92,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Study does not concern AI adoption; AI type field is not applicable. Left blank per exclusion rationale.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00081,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: Virtual learning / Google Classroom (exclude: not AI-specific) | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source does not provide an AI tool","Study: S224 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=6 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source does not provide an AI tool | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=48; row=6,source does not provide an AI tool,0.95,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Source evidence explicitly states no AI tool; field left blank.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00082,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Construct count | Human consensus value: 0 | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set","Study: S224 | Task family: metadata_extraction | Field/construct pair: Construct count | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=7 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=48; row=7,exclude study from AI-adoption target set,0.9,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Study excluded from AI-adoption target set; construct count not extracted. Field left blank.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00083,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Statistic count | Human consensus value: 0 | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set","Study: S224 | Task family: metadata_extraction | Field/construct pair: Statistic count | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=8 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=48; row=8,exclude study from AI-adoption target set,0.9,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Study excluded from AI-adoption target set; statistic count not extracted. Field left blank.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00084,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: excluded | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze","Study: S224 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=9 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=48; row=9,exclude study from AI-adoption target set,0.9,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,Study excluded from AI-adoption target set; matrix completeness not extracted. Field left blank.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00085,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: exclude_study; not_AI_specific | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone","Study: S224 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=10 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",exclude,exclude,table=48; row=10,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations",0.92,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,"Study concerns virtual learning/Google Classroom, not AI-specific adoption. Flag coded as exclude per eligibility criterion."
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00086,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-EE | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-EE | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=2 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.",exclude,exclude,table=49; row=2,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",0.95,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,"S224 is excluded from Paper 2 AI-adoption corpus. Study focuses on virtual learning/Google Classroom, not an AI technology. BI-EE correlation not extracted."
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00087,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-FC | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-FC | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=3 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.",exclude,exclude,table=49; row=3,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",0.95,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,S224 excluded from Paper 2 AI-adoption corpus. BI-FC correlation not extracted.
paper2_claude_full_allfamilies_0000_0499_20260606,anthropic,claude_code,2.1.165 (Claude Code),raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-05T17:35:40Z,0,,P2-TASK-00088,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-PE | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-PE | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=4 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.",exclude,exclude,table=49; row=4,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",0.95,False,,not_persisted_batch,locked,2026-06-05T17:35:40Z,claude_cli_noninteractive_batch,S224 excluded from Paper 2 AI-adoption corpus. BI-PE correlation not extracted.
