run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05321,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5107 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5107,,0.9,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05347,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-TRU | Human consensus value: source=direct; beta=0.646; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-TRU | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5133 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,Source evidence indicates a mismatch in Table 2 but provides no extractable numeric effect size.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05348,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-UB | Human consensus value: source=direct; beta=0.782; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5134 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,Source evidence indicates a mismatch in Table 2 but provides no extractable numeric effect size.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05349,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5135 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5135,blank_or_no_reported_statistic_consensus,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,No reported value indicated by absence_or_blank_consensus.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05350,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: PE-SI | Human consensus value: source=direct; beta=0.53; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: PE-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5136 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,Source evidence indicates a mismatch in Table 2 but provides no extractable numeric effect size.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05351,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5137 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5137,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05352,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: PE-TRU | Human consensus value: source=direct; beta=0.685; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: PE-TRU | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5138 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,No numeric effect-size value provided in the redacted source evidence.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05353,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: PE-UB | Human consensus value: source=direct; beta=0.741; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: PE-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5139 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,No numeric effect-size value provided in the redacted source evidence.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05354,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5140 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5140,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05355,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5141 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5141,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05356,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5142 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5142,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05357,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5143 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5143,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05358,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5144 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5144,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05359,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: SI-TRU | Human consensus value: source=direct; beta=0.469; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: SI-TRU | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5145 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,No numeric effect-size value provided in the redacted source evidence.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05360,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: SI-UB | Human consensus value: source=direct; beta=0.68; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: SI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5146 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,No numeric effect-size value provided in the redacted source evidence.
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05361,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5147 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5147,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05362,S173,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S173 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5148 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5148,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05363,S173,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: TRU-UB | Human consensus value: source=direct; beta=0.737; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2,Study: S173 | Task family: direct_r_effect_size_extraction | Field/construct pair: TRU-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=5149 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 2 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=5149; Table 2,Value mismatch; Beta/path mismatch; Value / significance mismatch,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,R2 override applied from disagreement trace. ready_r_value_direct
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05364,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5150 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5150,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05365,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5151 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5151,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05366,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5152 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5152,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05367,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5153 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5153,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05368,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5154 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5154,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05369,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5155 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5155,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05370,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5156 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5156,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05371,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5157 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5157,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05372,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5158 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5158,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05373,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5159 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5159,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4550_4649_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:17:22Z,0,,P2-TASK-05374,S039,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S039 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=5160 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=5160,,high,False,,not_persisted_batch,locked,2026-06-06T13:17:22Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
