run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07945,S004,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S004 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S004 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=9 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07973,S024,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S024 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S024 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=37 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Source evidence indicates a metadata difference but does not provide the ai_tool_name value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07974,S024,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S024 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S024 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=38 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Source evidence indicates a metadata difference but does not provide the user_role value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07975,S024,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S024 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: addressed | Source/evidence note: Metadata difference,Study: S024 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=39 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07976,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=40 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07977,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: country | Human consensus value: Pakistani | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: country | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=41 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07978,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: mixed | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=42 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07979,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=43 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07980,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: ChatGPT | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=44 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07981,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=45 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07982,S025,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S025 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: addressed | Source/evidence note: Metadata difference,Study: S025 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=46 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07983,S027,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S027 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S027 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=47 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07984,S027,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S027 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: mixed | Source/evidence note: Metadata difference,Study: S027 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=48 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07985,S027,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S027 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S027 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=49 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the ai_type value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07986,S027,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S027 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: Artificial Intelligence Generated Content | Source/evidence note: Metadata difference,Study: S027 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=50 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the ai_tool_name value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07987,S027,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S027 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S027 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=51 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the user_role value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07988,S027,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S027 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: not_addressed | Source/evidence note: Metadata difference,Study: S027 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=52 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the common_method_bias value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07989,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=53 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the first_author value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07990,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: theoretical_framework | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: theoretical_framework | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=54 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the theoretical_framework value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07991,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=55 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the education_level value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07992,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=56 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the ai_type value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07993,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=57 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the ai_tool_name value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07994,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=58 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not contain the user_role value.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07995,S031,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S031 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Human consensus value: not_addressed | Source/evidence note: Metadata difference,Study: S031 | Task family: metadata_extraction | Field/construct pair: common_method_bias | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=59 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value for common_method_bias.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07996,S032,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S032 | Task family: metadata_extraction | Field/construct pair: first_author | Human consensus value:  | Source/evidence note: Metadata difference,Study: S032 | Task family: metadata_extraction | Field/construct pair: first_author | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=60 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value for first_author.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07997,S032,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S032 | Task family: metadata_extraction | Field/construct pair: education_level | Human consensus value: mixed | Source/evidence note: Metadata difference,Study: S032 | Task family: metadata_extraction | Field/construct pair: education_level | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=61 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value for education_level.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07998,S032,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S032 | Task family: metadata_extraction | Field/construct pair: ai_type | Human consensus value: generative | Source/evidence note: Metadata difference,Study: S032 | Task family: metadata_extraction | Field/construct pair: ai_type | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=62 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value for ai_type.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-07999,S032,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S032 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Human consensus value: NA | Source/evidence note: Metadata difference,Study: S032 | Task family: metadata_extraction | Field/construct pair: ai_tool_name | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=63 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value for ai_tool_name.
paper2_codex_gpt55_full_allfamilies_7050_7149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:09:15Z,0,,P2-TASK-08000,S032,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S032 | Task family: metadata_extraction | Field/construct pair: user_role | Human consensus value: student | Source/evidence note: Metadata difference,Study: S032 | Task family: metadata_extraction | Field/construct pair: user_role | Expected answer type: metadata_field_value_or_blank | Source locator: csv_row=64 | Source evidence: Metadata difference | Notes: R2 value treated as final consensus by 2026-06-05 instruction; correlation values are applied to matching R2R3-CORR-V2 matrix rows to prevent duplicate direct-r rows.,,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T14:09:15Z,codex_cli_noninteractive_batch,Provided source evidence does not include the metadata field value for user_role.
