run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00051,S003,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S003 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S003 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=43; row=9 | Source evidence: PDF abstract/methods state a survey-based model informed by TAM and UTAUT; sample includes students and educators in higher education. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,source/type eligibility and construct taxonomy,source/type eligibility and construct taxonomy,table=43; row=9,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,0.72,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,Extracted from provided source-adjudicated metadata note.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00074,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI chatbot / university virtual assistant | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source describes an institution-specific academic assistant chatbot,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=6 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source describes an institution-specific academic assistant chatbot | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,institution-specific academic assistant chatbot,institution_specific_academic_assistant_chatbot,table=47; row=6,source describes an institution-specific academic assistant chatbot,medium,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,No proper tool name is provided; normalized the described tool label.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00075,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S040 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=7 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,Source evidence does not state a concrete matrix completeness value.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00076,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S040 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=8 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=47; row=8,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,"Source evidence describes the study and mentions what the flag reflects, but does not provide an explicit flag value."
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00077,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. publication type: journal article; standardized code is journal","Study: S224 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=2 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",journal article,journal,table=48; row=2,publication type: journal article; standardized code is journal,1,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00078,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. single-wave survey/cross-sectional design; use standardized underscore code","Study: S224 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=3 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",single-wave survey/cross-sectional design,cross_sectional,table=48; row=3,single-wave survey/cross-sectional design; use standardized underscore code,1,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00079,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: mixed | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source includes undergraduate, master, and PhD participants","Study: S224 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=4 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source includes undergraduate, master, and PhD participants | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.","undergraduate, master, and PhD participants",undergraduate_master_phd,table=48; row=4,"source includes undergraduate, master, and PhD participants",1,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00080,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: AI type | Human consensus value: not_applicable | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source is virtual learning/Google Classroom, not AI-specific adoption","Study: S224 | Task family: metadata_extraction | Field/construct pair: AI type | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=5 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source is virtual learning/Google Classroom, not AI-specific adoption | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",,,table=48; row=5,"source is virtual learning/Google Classroom, not AI-specific adoption",1,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,Expected field permits a blank value; evidence states no AI-specific adoption.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00081,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: Virtual learning / Google Classroom (exclude: not AI-specific) | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source does not provide an AI tool","Study: S224 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=6 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source does not provide an AI tool | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",source does not provide an AI tool,,table=48; row=6,source does not provide an AI tool,high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00082,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Construct count | Human consensus value: 0 | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set","Study: S224 | Task family: metadata_extraction | Field/construct pair: Construct count | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=7 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",exclude study from AI-adoption target set,,table=48; row=7,exclude study from AI-adoption target set,high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00083,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Statistic count | Human consensus value: 0 | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set","Study: S224 | Task family: metadata_extraction | Field/construct pair: Statistic count | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=8 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. exclude study from AI-adoption target set | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",exclude study from AI-adoption target set,,table=48; row=8,exclude study from AI-adoption target set,high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00084,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: excluded | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze","Study: S224 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=9 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,,table=48; row=9,source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00085,S224,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S224 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: exclude_study; not_AI_specific | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone","Study: S224 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=48; row=10 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,,table=48; row=10,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00086,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-EE | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-EE | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=2 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.","Exclude from Paper 2 AI-adoption correlation input because the study concerns virtual learning and Google Classroom during COVID-19, not AI-specific adoption.",exclude,table=49; row=2,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,BI-EE; exclude unless scope is broadened to non-AI virtual learning.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00087,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-FC | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-FC | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=3 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.","Exclude from Paper 2 AI-adoption correlation input because the study concerns virtual learning and Google Classroom during COVID-19, not AI-specific adoption.",exclude,table=49; row=3,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,BI-FC; exclude unless scope is broadened to non-AI virtual learning.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00088,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-PE | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-PE | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=4 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.","Exclude from Paper 2 AI-adoption correlation input because the study concerns virtual learning and Google Classroom during COVID-19, not AI-specific adoption.",exclude,table=49; row=4,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,BI-PE; exclude unless scope is broadened to non-AI virtual learning.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00089,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-SI | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-SI | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=5 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.","Exclude from Paper 2 AI-adoption correlation input because the study concerns virtual learning and Google Classroom during COVID-19, not AI-specific adoption.",exclude,table=49; row=5,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,BI-SI; exclude unless scope is broadened to non-AI virtual learning.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00090,S224,eligibility_or_exclusion_decision,eligibility_or_exclusion_decision,eligible_after_locked_llm_output,include_exclude_status_and_rationale,"Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-UB | Human consensus value: excluded; not AI-specific adoption evidence | Source/evidence note: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.","Study: S224 | Task family: eligibility_or_exclusion_decision | Field/construct pair: BI-UB | Expected answer type: include_exclude_status_and_rationale | Source locator: table=49; row=6 | Source evidence: PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations. | Notes: Exclude from Paper 2 AI-adoption correlation input unless the team explicitly broadens scope to non-AI virtual learning.","Exclude from Paper 2 AI-adoption correlation input because the study concerns virtual learning and Google Classroom during COVID-19, not AI-specific adoption.",exclude,table=49; row=6,"PDF title/methods concern virtual learning and Google Classroom during COVID-19, not AI-specific adoption; should not contribute AI adoption correlations.",high,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,BI-UB; exclude unless scope is broadened to non-AI virtual learning.
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00091,S116,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S116 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. publication type: journal article; standardized code is journal,Study: S116 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=50; row=2 | Source evidence: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal article,journal,table=50; row=2,publication type: journal article; standardized code is journal,1.0,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00092,S116,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S116 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. single-wave survey/cross-sectional design; use standardized underscore code,Study: S116 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=50; row=3 | Source evidence: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,single-wave survey/cross-sectional design,cross_sectional,table=50; row=3,single-wave survey/cross-sectional design; use standardized underscore code,0.95,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00093,S116,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S116 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: higher education | Source/evidence note: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. source sample is Nigerian higher education students,Study: S116 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=50; row=4 | Source evidence: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. source sample is Nigerian higher education students | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,Nigerian higher education students,higher_education,table=50; row=4,source sample is Nigerian higher education students,0.95,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00094,S116,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S116 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S116 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=50; row=5 | Source evidence: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,lower-triangular correlations,lower_triangular,table=50; row=5,PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations,0.9,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
paper2_codex_full_allfamilies_0050_0099_20260606,openai,codex_cli,codex-cli 0.137.0,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T03:37:40Z,0,,P2-TASK-00095,S116,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S116 | Task family: metadata_extraction | Field/construct pair: Common method bias | Human consensus value: addressed | Source/evidence note: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. methods/results discuss common method bias and model diagnostics,Study: S116 | Task family: metadata_extraction | Field/construct pair: Common method bias | Expected answer type: metadata_field_value_or_blank | Source locator: table=50; row=6 | Source evidence: PDF Table 5 reports Fornell-Larcker/HTMT with lower-triangular correlations; sample is Nigerian higher education students using ChatGPT. methods/results discuss common method bias and model diagnostics | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,methods/results discuss common method bias and model diagnostics,reported,table=50; row=6,methods/results discuss common method bias and model diagnostics,0.9,False,,not_persisted_batch,locked,2026-06-06T03:37:40Z,codex_cli_noninteractive_batch,
