run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01760,S163,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S163 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S163 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1546 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1546,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty in task input.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01828,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1614 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1614,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01829,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1615 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1615,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01832,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: BI-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: BI-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1618 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1618,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01835,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: BI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1621 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1621,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01837,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: BI-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: BI-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1623 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1623,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01839,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: EE-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: EE-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1625 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1625,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01842,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1628 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1628,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01844,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: EE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1630 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1630,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01847,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1633 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1633,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01849,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1635 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1635,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01850,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: FC-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: FC-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1636 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1636,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01852,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1638 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1638,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01854,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1640 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1640,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01855,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: PE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: PE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1641 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1641,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01856,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SE-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SE-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1642 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1642,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01857,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1643 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1643,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01859,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1645 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1645,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01860,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1646 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1646,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01861,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1647 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1647,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01862,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SI-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: SI-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1648 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1648,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01863,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1649 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1649,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01864,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1650 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1650,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01865,S048,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: TRU-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S048 | Task family: absence_or_blank_consensus | Field/construct pair: TRU-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1651 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1651,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01867,S105,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1653 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1653,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01870,S105,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1656 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1656,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01874,S105,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1660 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1660,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01875,S105,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1661 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1661,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01876,S105,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1662 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1662,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
paper2_gemini3flash_full_allfamilies_1500_1749_20260607,google,gemini:gemini-3-flash-preview,0.45.2; model_selector=gemini-3-flash-preview,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-07T01:49:39Z,0,,P2-TASK-01877,S105,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S105 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=1663 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=1663,,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-07T01:49:39Z,gemini_cli_noninteractive_batch,Source evidence is empty; no data provided for extraction.
