run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04614,S149,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S149 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S149 | Task family: absence_or_blank_consensus | Field/construct pair: EE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4400 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4400,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04643,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4429 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4429,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04644,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4430 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4430,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04645,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4431 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4431,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04646,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4432 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4432,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04647,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4433 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4433,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04648,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4434 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4434,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04649,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4435 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4435,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04650,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4436 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4436,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04651,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4437 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4437,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04652,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4438 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4438,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04653,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4439 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4439,,1,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04654,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4440 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4440,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No reported statistic indicated by blank_or_no_reported_statistic_consensus.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04655,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4441 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4441,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No reported statistic indicated by blank_or_no_reported_statistic_consensus.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04656,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4442 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4442,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No reported statistic indicated by blank_or_no_reported_statistic_consensus.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04657,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4443 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4443,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No reported statistic indicated by blank_or_no_reported_statistic_consensus.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04658,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: ATT-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4444 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4444,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No reported statistic indicated by blank_or_no_reported_statistic_consensus.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04659,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-BI | Human consensus value: source=direct; beta=0.27; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-BI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4445 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,Source evidence states R2-only statistic but provides no numeric value.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04660,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-EE | Human consensus value: source=direct; beta=0.14; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4446 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,Source evidence states R2-only statistic but provides no numeric value.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04661,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-FC | Human consensus value: source=direct; beta=0.25; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4447 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,Source evidence states R2-only statistic but provides no numeric value.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04662,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-PE | Human consensus value: source=direct; beta=0.19; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4448 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,Source evidence states R2-only statistic but provides no numeric value.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04663,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-SE | Human consensus value: source=direct; beta=0.48; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-SE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4449 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,Source evidence states R2-only statistic but provides no numeric value.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04664,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-SI | Human consensus value: source=direct; beta=0.19; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4450 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,source_sheet_row=4450,R2-only statistic,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No numeric R or R2 value provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04665,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4451 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4451,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04666,S157,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S157 | Task family: absence_or_blank_consensus | Field/construct pair: AUT-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4452 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4452,,high,False,,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04667,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-UB | Human consensus value: source=direct; beta=0.39; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: AUT-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4453 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,source_sheet_row=4453,R2-only statistic,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No numeric R or R2 value provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04668,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Human consensus value: source=direct; beta=0.34; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4454 | Source evidence: Value mismatch; Beta/path mismatch | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4454,Value mismatch; Beta/path mismatch,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No numeric effect size provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04669,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-FC | Human consensus value: source=direct; beta=0.35; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4455 | Source evidence: Value mismatch; Beta/path mismatch | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4455,Value mismatch; Beta/path mismatch,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No numeric effect size provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04670,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Human consensus value: source=direct; beta=0.37; sig=p<.01 | Source/evidence note: Value mismatch; Beta/path mismatch,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4456 | Source evidence: Value mismatch; Beta/path mismatch | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4456,Value mismatch; Beta/path mismatch,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No numeric effect size provided in the redacted input.
paper2_codex_gpt55_full_allfamilies_3850_3949_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:04:46Z,0,,P2-TASK-04671,S157,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-SE | Human consensus value: source=direct; beta=0.27; sig=p<.01 | Source/evidence note: R2-only statistic,Study: S157 | Task family: direct_r_effect_size_extraction | Field/construct pair: BI-SE | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4457 | Source evidence: R2-only statistic | Notes: R2 override applied from disagreement trace. r_value_present_source_blank_needs_review,,,source_sheet_row=4457,R2-only statistic,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:04:46Z,codex_cli_noninteractive_batch,No numeric R or R2 value provided in the redacted input.
