full10_pair_order,full10_pair_order_label,study_id,missing_pair,normalized_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,construct_1_terms_found,construct_2_terms_found,table_terms_found,source_packet_exists,source_packet_file,pdf_exists,pdf_text_status,pdf_path_local_only,human_source_value,human_evidence_type,human_source_location,human_decision,promote_to_supplemental_input,review_note
18,18_FC-SI,S138,FC-SI,FC-SI,FC,SI,28,17,200.0,FC;resources;support,SI;social influence,correlation;correlations;fornell;larcker;latent;table,true,S138_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S138.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S004,ATT-SI,ATT-SI,ATT,SI,21,24,485.0,attitude;attitudes,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,true,S004_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S025,ATT-SI,ATT-SI,ATT,SI,21,24,361.0,attitude;attitudes,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S025_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S025.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S035,ATT-SI,ATT-SI,ATT,SI,21,24,622.0,attitude;attitudes,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,true,S035_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S036,ATT-SI,ATT-SI,ATT,SI,21,24,480.0,attitude;attitude toward;attitudes,SI;social influence,correlations;fornell;larcker;latent;table,true,S036_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S051,ATT-SI,ATT-SI,ATT,SI,21,24,524.0,attitudes,SI;social influence,correlations;latent;table,true,S051_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S051.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S086,ATT-SI,ATT-SI,ATT,SI,21,24,235.0,attitude;attitude toward;attitudes,SI;social influence,correlation;correlations;latent;matrix;pearson;table,true,S086_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S086.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S088,ATT-SI,ATT-SI,ATT,SI,21,24,353.0,attitude;attitudes,SI;social influence,correlations;fornell;larcker;latent;table,true,S088_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S121-1,ATT-SI,ATT-SI,ATT,SI,21,24,,attitudes,SI;social influence,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S121-2,ATT-SI,ATT-SI,ATT,SI,21,24,,attitudes,SI;social influence,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S157,ATT-SI,ATT-SI,ATT,SI,21,24,633.0,attitude;attitudes,SI;social influence,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,true,S157_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S173,ATT-SI,ATT-SI,ATT,SI,21,24,306.0,attitude;attitudes,SI;social influence;social norm,correlation;correlations;fornell;larcker;latent;pearson;table,true,S173_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S173.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S191,ATT-SI,ATT-SI,ATT,SI,21,24,331.0,attitude;attitudes,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S191_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
19,19_ATT-SI,S223,ATT-SI,ATT-SI,ATT,SI,21,24,300.0,attitude;attitudes,SI;social influence;subjective norm,correlation;fornell;larcker;latent;pearson;table,true,S223_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S004,SE-SI,SE-SI,SE,SI,21,24,485.0,SE;computer self-efficacy;efficacy;self-efficacy,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,true,S004_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S030,SE-SI,SE-SI,SE,SI,21,24,226.0,AI self-efficacy;SE;efficacy;self-efficacy,SI;social influence;subjective norm,correlation;correlations;fornell;larcker;latent;matrix;table,true,S030_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S055,SE-SI,SE-SI,SE,SI,21,24,486.0,efficacy,SI;social influence,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S072,SE-SI,SE-SI,SE,SI,26,19,500.0,efficacy,SI;social influence,correlation;correlations;fornell;larcker;latent;table,true,S072_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S088,SE-SI,SE-SI,SE,SI,21,24,353.0,SE,SI;social influence,correlations;fornell;larcker;latent;table,true,S088_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S121-1,SE-SI,SE-SI,SE,SI,21,24,,SE;efficacy;self-efficacy,SI;social influence,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S121-2,SE-SI,SE-SI,SE,SI,21,24,,SE;efficacy;self-efficacy,SI;social influence,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S173,SE-SI,SE-SI,SE,SI,21,24,306.0,efficacy;self-efficacy,SI;social influence;social norm,correlation;correlations;fornell;larcker;latent;pearson;table,true,S173_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S173.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S176,SE-SI,SE-SI,SE,SI,28,17,1214.0,SE;efficacy,SI;social influence,correlation;correlations;latent;table,true,S176_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S185,SE-SI,SE-SI,SE,SI,21,24,298.0,efficacy;self-efficacy,social influence;subjective norm,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S190,SE-SI,SE-SI,SE,SI,21,24,330.0,efficacy;self-efficacy,SI;social influence,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S214,SE-SI,SE-SI,SE,SI,21,24,1117.0,efficacy;self-efficacy,SI;social influence,correlation;fornell;larcker;latent;table,true,S214_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
20,20_SE-SI,S223,SE-SI,SE-SI,SE,SI,21,24,300.0,SE,SI;social influence;subjective norm,correlation;fornell;larcker;latent;pearson;table,true,S223_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S025,SI-TRU,SI-TRU,SI,TRU,21,24,361.0,SI;social influence,trust,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S025_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S025.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S051,SI-TRU,SI-TRU,SI,TRU,21,24,524.0,SI;social influence,trust,correlations;latent;table,true,S051_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S051.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S055,SI-TRU,SI-TRU,SI,TRU,21,24,486.0,SI;social influence,trust,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S057,SI-TRU,SI-TRU,SI,TRU,28,17,582.0,SI;social influence;subjective norm,trust,correlation;correlations;latent;table,true,S057_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S057.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S072,SI-TRU,SI-TRU,SI,TRU,26,19,500.0,SI;social influence,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,true,S072_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S157,SI-TRU,SI-TRU,SI,TRU,21,24,633.0,SI;social influence,trust,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,true,S157_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S164,SI-TRU,SI-TRU,SI,TRU,21,24,2078.0,SI;social influence;subjective norm,trust,correlation;correlations;fornell;larcker;latent;table,true,S164_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S164.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S185,SI-TRU,SI-TRU,SI,TRU,21,24,298.0,social influence;subjective norm,trust,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
21,21_SI-TRU,S190,SI-TRU,SI-TRU,SI,TRU,21,24,330.0,SI;social influence,trust,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S004,ANX-SI,ANX-SI,ANX,SI,21,24,485.0,anxiety,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,true,S004_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S030,ANX-SI,ANX-SI,ANX,SI,21,24,226.0,anxiety,SI;social influence;subjective norm,correlation;correlations;fornell;larcker;latent;matrix;table,true,S030_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S048,ANX-SI,ANX-SI,ANX,SI,21,24,355.0,anxiety,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;pearson;table,true,S048_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S048.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S055,ANX-SI,ANX-SI,ANX,SI,21,24,486.0,fear,SI;social influence,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S086,ANX-SI,ANX-SI,ANX,SI,21,24,235.0,anxiety;fear,SI;social influence,correlation;correlations;latent;matrix;pearson;table,true,S086_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S086.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S088,ANX-SI,ANX-SI,ANX,SI,21,24,353.0,anxiety;anxious,SI;social influence,correlations;fornell;larcker;latent;table,true,S088_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S121-1,ANX-SI,ANX-SI,ANX,SI,21,24,,anxiety,SI;social influence,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S121-2,ANX-SI,ANX-SI,ANX,SI,21,24,,anxiety,SI;social influence,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S138,ANX-SI,ANX-SI,ANX,SI,28,17,200.0,anxiety;fear,SI;social influence,correlation;correlations;fornell;larcker;latent;table,true,S138_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S138.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S164,ANX-SI,ANX-SI,ANX,SI,21,24,2078.0,anxiety,SI;social influence;subjective norm,correlation;correlations;fornell;larcker;latent;table,true,S164_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S164.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S173,ANX-SI,ANX-SI,ANX,SI,21,24,306.0,fear,SI;social influence;social norm,correlation;correlations;fornell;larcker;latent;pearson;table,true,S173_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S173.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S176,ANX-SI,ANX-SI,ANX,SI,28,17,1214.0,anxiety,SI;social influence,correlation;correlations;latent;table,true,S176_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S191,ANX-SI,ANX-SI,ANX,SI,21,24,331.0,anxiety,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S191_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
22,22_ANX-SI,S214,ANX-SI,ANX-SI,ANX,SI,21,24,1117.0,apprehension,SI;social influence,correlation;fornell;larcker;latent;table,true,S214_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
23,23_BI-SI,S048,BI-SI,BI-SI,BI,SI,21,24,355.0,BI;behavioural intention;continuance intention;intention to use,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;pearson;table,true,S048_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S048.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
24,24_SI-UB,S030,SI-UB,SI-UB,SI,UB,21,24,226.0,SI;social influence;subjective norm,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,true,S030_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
24,24_SI-UB,S036,SI-UB,SI-UB,SI,UB,21,24,480.0,SI;social influence,actual use;usage behavior;use,correlations;fornell;larcker;latent;table,true,S036_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
24,24_SI-UB,S048,SI-UB,SI-UB,SI,UB,21,24,355.0,SI;social influence,UB;actual use;usage behavior;usage behaviour;use;use behaviour,correlation;correlations;fornell;larcker;latent;matrix;pearson;table,true,S048_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S048.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
24,24_SI-UB,S057,SI-UB,SI-UB,SI,UB,28,17,582.0,SI;social influence;subjective norm,use,correlation;correlations;latent;table,true,S057_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S057.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
24,24_SI-UB,S185,SI-UB,SI-UB,SI,UB,21,24,298.0,social influence;subjective norm,use,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
24,24_SI-UB,S190,SI-UB,SI-UB,SI,UB,21,24,330.0,SI;social influence,actual use;use,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
25,25_ATT-FC,S004,ATT-FC,ATT-FC,ATT,FC,21,24,485.0,attitude;attitudes,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,true,S004_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
25,25_ATT-FC,S025,ATT-FC,ATT-FC,ATT,FC,21,24,361.0,attitude;attitudes,FC;facilitating;resources;support,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S025_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S025.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
25,25_ATT-FC,S035,ATT-FC,ATT-FC,ATT,FC,21,24,622.0,attitude;attitudes,FC;facilitating;facilitating condition;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,true,S035_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
25,25_ATT-FC,S036,ATT-FC,ATT-FC,ATT,FC,21,24,480.0,attitude;attitude toward;attitudes,FC;resources;support,correlations;fornell;larcker;latent;table,true,S036_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
25,25_ATT-FC,S051,ATT-FC,ATT-FC,ATT,FC,21,24,524.0,attitudes,FC;facilitating;facilitating conditions;resources;support,correlations;latent;table,true,S051_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S051.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
