record_id,title,year,doi_url,screening_decision,exclude_code,source
REC_07044,Do learners exhibit a willingness to use ChatGPT? An advanced two-stage SEM-neural network approach for forecasting factors influencing ChatGPT adoption,2025,https://doi.org/10.1108/ITSE-01-2024-0001,X,,Tab1_IRR
REC_11946,Acceptance of AI-Powered Chatbots Among Physiotherapy Students: International Cross-Sectional Study,2025,https://doi.org/10.2196/76574,I,,Tab1_IRR
REC_05243,Modeling students’ perceptions of artificial intelligence assisted language learning,2025,https://doi.org/10.1080/09588221.2023.2246519,I,,Tab1_IRR
REC_04941,Exploring factors influencing L2 learners’ use of GAI-assisted writing technology: based on the UTAUT model,2025,https://doi.org/10.1080/02188791.2025.2505664,I,,Tab1_IRR
REC_11451,Understanding teachers' intentions and use of AI tools for research,2024,https://doi.org/10.20368/1971-8829/1135969,I,,Tab1_IRR
REC_13573,Examining the Acceptance and Use of AI-Based Assistive Technology Among University Students with Visual Disability: The Moderating Role of Physical Self-Esteem,2025,https://doi.org/10.3390/bioengineering12101095,I,,Tab1_IRR
REC_11073,Factors affecting Indonesian pre-service EFL teachers' AI acceptance and use,2025,https://doi.org/10.1590/1983-3652.2025.57135,I,,Tab1_IRR
REC_01851,Analysis of artificial intelligence acceptance in humanities and social sciences: the case of Moroccan universities,2025,https://doi.org/10.1007/s44217-025-00632-1,X,,Tab1_IRR
REC_00781,Lessons learned from designing an open-source automated feedback system for STEM education,2025,https://doi.org/10.1007/s10639-024-13025-y,X,,Tab1_IRR
REC_11187,The Factors Influencing AI Adoption Willingness Among English Language Students in Jordanian Private Universities,2025,https://doi.org/10.17507/tpls.1511.14,X,,Tab1_IRR
REC_11209,The Influence of Acceptance and Usage of the ChatGPT Application among National University of Malaysia Students,2025,https://doi.org/10.17576/JKMJC-2025-4103-20,X,,Tab1_IRR
REC_07574,Understanding the Factors Influencing Higher Education Students' Intention to Adopt Artificial Intelligence-Based Robots,2023,https://doi.org/10.1109/ACCESS.2023.3314499,I,,Tab1_IRR
REC_00770,"Students' perceptions, attitudes and utilisation of ChatGPT for academic dishonesty: Multigroup analyses via PLS-SEM",2025,https://doi.org/10.1007/s10639-024-12850-5,X,,Tab1_IRR
REC_00838,Are university teachers ready for generative artificial intelligence? Unpacking faculty anxiety in the ChatGPT era,2025,https://doi.org/10.1007/s10639-025-13585-7,I,,Tab1_IRR
REC_09969,Acceptance of artificial intelligence and its effect on entrepreneurial intention in foreign trade students: a mirror analysis,2024,https://doi.org/10.1186/s13731-024-00412-5,I,,Tab1_IRR
REC_12147,TESL Pre-Service Teachers' Perceptions on the Use of ChatGPT in Final Year Project Writing,2025,https://doi.org/10.24093/awej/call11.20,X,,Tab1_IRR
REC_05025,Technology empowerment or risk avoidance? - investigating the overlooked factors influencing college students' acceptance of generative artificial intelligence,2025,https://doi.org/10.1080/03075079.2025.2571674,I,,Tab1_IRR
REC_03959,Exploring generative artificial intelligence in teacher education,2025,https://doi.org/10.1016/j.tate.2025.105088,X,,Tab1_IRR
REC_12837,The moderating role of ethnic culture on adoption intention of generative artificial intelligence among university students,2025,https://doi.org/10.3389/feduc.2025.1622620,I,,Tab1_IRR
REC_06647,Research on the factors influencing the adoption of artificial intelligence technology by university librarians,2025,https://doi.org/10.1108/EL-03-2025-0077,X,,Tab1_IRR
REC_00821,Bridging expectations and reality: Addressing the price-value paradox in teachers' AI integration,2025,https://doi.org/10.1007/s10639-025-13466-z,I,,Tab1_IRR
REC_02891,Exploring the relationship of psychological factors and adoption readiness in determining university teachers' attitude on AI-based assessment systems,2024,https://doi.org/10.1016/j.ijme.2024.100967,X,,Tab1_IRR
REC_03824,Beyond conventional adoption: new insights into AI facilitators in Higher Education Institutions,2025,https://doi.org/10.1016/j.sftr.2025.100781,X,,Tab1_IRR
REC_02183,Evaluating technological and instructional factors influencing the acceptance of AIGC-assisted design courses,2024,https://doi.org/10.1016/j.caeai.2024.100287,X,,Tab1_IRR
REC_11289,Pre-Service Teachers’ Readiness to Use Artificial Intelligence: Evidence from Kazakhstan,2025,https://doi.org/10.18178/ijiet.2025.15.12.2465,X,E12,Tab1_IRR
REC_06715,Identifying university librarians' readiness to adopt artificial intelligence (AI) for innovative learning experiences and smart library services: an empirical investigation,2026,https://doi.org/10.1108/GKMC-12-2023-0496,X,,Tab1_IRR
REC_00824,International perspectives on artificial intelligence in higher education: An explorative study of students' intention to use ChatGPT across the Nordic countries and the USA,2025,https://doi.org/10.1007/s10639-025-13492-x,I,,Tab1_IRR
REC_12534,The Impact of Generative AI on University Students' Learning Experience: A Study on Cognitive and Affective Outcomes,2025,https://doi.org/10.31341/jios.49.2.10,X,,Tab1_IRR
REC_11027,Antecedents of students' behavioural intention to use generative artificial intelligence: Quantitative research,2025,https://doi.org/10.15678/EBER.2025.130101,I,,Tab1_IRR
REC_01902,"Understanding smart education continuance intention in a delayed benefit context: An integration of sensory stimuli, UTAUT, and flow theory",2023,https://doi.org/10.1016/j.actpsy.2023.103856,X,,Tab1_IRR
REC_14211,The Role of Learning Motivation Factors in Deepseek Generative AI Adoption among Higher Education Students in India,2025,https://doi.org/10.34190/ejel.23.4.4245,I,,Tab1_IRR
REC_13258,To use or not to use? Understanding doctoral students' acceptance of ChatGPT in writing through technology acceptance model,2023,https://doi.org/10.3389/fpsyg.2023.1259531,I,,Tab1_IRR
REC_05023,Examining factors influencing university students' adoption of generative artificial intelligence: a cross-country study,2025,https://doi.org/10.1080/03075079.2024.2427786,I,,Tab1_IRR
REC_07117,Exploring student adoption of ChatGPT: an extended UTAUT2 framework analysis using structural equation modeling,2025,https://doi.org/10.1108/JARHE-09-2024-0519,I,,Tab1_IRR
REC_11029,Understanding artificial intelligence chatbot quality and experience: A higher education student perspective,2025,https://doi.org/10.15678/EBER.2025.130308,X,,Tab1_IRR
REC_00840,Extending the TAM framework: Exploring learning motivation and agility in educational adoption of generative AI,2025,https://doi.org/10.1007/s10639-025-13591-9,I,,Tab1_IRR
REC_04767,Impact of AI chatbots on EFL learners' technology adoption,2024,https://doi.org/10.1075/is.24019.hua,I,,Tab1_IRR
REC_08634,Understanding the Effect of Risk Perception on the Acceptance and Use of Large Language Models Among University Students,2025,https://doi.org/10.1145/3757693,I,,Tab1_IRR
REC_13312,"Exploring AI tool adoption in higher education: evidence from a PLS-SEM model integrating multimodal literacy, self-efficacy, and university support",2025,https://doi.org/10.3389/fpsyg.2025.1619391,I,,Tab1_IRR
REC_02172,Using chatbots for English language learning in higher education,2023,https://doi.org/10.1016/j.caeai.2023.100153,X,,Tab1_IRR
REC_05446,Exploring the Factors on the Acceptance of Generative Artificial Intelligence Teaching Assistants: The Perspective of Technology Acceptance Model,2026,https://doi.org/10.1080/10447318.2025.2513581,I,,Tab1_IRR
REC_12139,PATTERNS OF UTILIZING AI-ASSISTED TOOLS AMONG EFL STUDENTS: NEED SURVEYS FOR ASSESSMENT MODEL DEVELOPMENT,2024,https://doi.org/10.24071/llt.v27i1.7966,X,E-FT3,Tab2_AutoINC_R1
REC_13887,"Trust in Generative AI Tools: A Comparative Study of Higher Education Students, Teachers, and Researchers",2025,https://doi.org/10.3390/info16070622,I,,Tab2_AutoINC_R1
REC_13484,A longitudinal study on artificial intelligence adoption: understanding the drivers of ChatGPT usage behavior change in higher education,2024,https://doi.org/10.3389/frai.2023.1324398,X,E-FT2,Tab2_AutoINC_R1
REC_14052,"Determinants of Intentions to Use Digital Mental Healthcare Content among University Students, Faculty, and Staff: Motivation, Perceived Usefulness, Perceived Ease of Use, and Parasocial Interaction with AI Chatbot",2023,https://doi.org/10.3390/su15010872,I,,Tab2_AutoINC_R1
REC_01720,What explains teachers’ trust in AI in education across six countries?,2025,https://doi.org/10.1007/s40593-024-00433-x,X,E-FT3,Tab2_AutoINC_R1
REC_12366,A MODEL FOR THE ADOPTION OF ARTIFICIAL INTELLIGENCE IN INCLUSIVE EDUCATION: AN EXPLORATORY STUDY OF KEY FACTORS AND EXPERT INSIGHTS,2025,https://doi.org/10.28945/5612,I,,Tab2_AutoINC_R1
REC_04000,The predictive effect of nursing students' attitudes and acceptance towards artificial intelligence on their clinical competencies,2025,https://doi.org/10.1016/j.teln.2025.02.036,I,,Tab2_AutoINC_R1
REC_02188,"Exploring the paradoxical use of ChatGPT in education: Analyzing benefits, risks, and coping strategies through integrated UTAUT and PMT theories using a hybrid approach of SEM and fsQCA",2024,https://doi.org/10.1016/j.caeai.2024.100329,I,,Tab2_AutoINC_R1
REC_06539,"Learning by the prompt: impact of generative AI on student engagement, satisfaction, and continuance intention using stimulus-organism-response model",2025,https://doi.org/10.1108/AEDS-08-2025-0373,X,E-FT2,Tab2_AutoINC_R1
REC_04692,Generative artificial intelligence in entrepreneurship education enhances entrepreneurial intention through self-efficacy and university support,2025,https://doi.org/10.1038/s41598-025-09545-3,X,E-FT2,Tab2_AutoINC_R1
REC_13620,The Effects of Interaction Scenarios on EFL Learners' Technology Acceptance and Willingness to Communicate with AI,2025,https://doi.org/10.3390/bs15101391,X,E-FT3,Tab2_AutoINC_R1
REC_12813,Faculty acceptance and use of generative artificial intelligence in their practice,2025,https://doi.org/10.3389/feduc.2025.1427450,I,,Tab2_AutoINC_R1
REC_14177,Research Article A detailed examination of faculty acceptance of artificial intelligence: Insights from key variables,2025,https://doi.org/10.33902/jpsp.202534245,I,,Tab2_AutoINC_R1
REC_06051,Student utilization and perceptions of AI technology for academic purposes: a mixed-method analysis,2025,https://doi.org/10.1080/2331186X.2025.2553835,I,,Tab2_AutoINC_R1
REC_08743,Examining GenAI readiness and behavioral intention of adult learners: a PLS-SEM and IPMA approach,2025,https://doi.org/10.11591/ijere.v14i2.31839,X,E-FT2,Tab2_AutoINC_R1
REC_06041,Leveraging AI in academia: university students' adoption of ChatGPT for writing coursework (take home) assignments through the lens of UTAUT2,2025,https://doi.org/10.1080/2331186X.2025.2485522,I,,Tab2_AutoINC_R1
REC_11299,Unleashing the determinants of adoption of ChatGPT in medical education: A student perspective,2025,https://doi.org/10.18231/j.ijfcm.11419.1758619569,I,,Tab2_AutoINC_R1
REC_01931,The psychology of AI adoption in education: University students' intentions to use Large Language Models for learning from a TAM and TPB perspective,2025,https://doi.org/10.1016/j.actpsy.2025.105789,I,,Tab2_AutoINC_R1
REC_10258,New Challenges of Learning Accounting With Artificial Intelligence: The Role of Innovation and Trust in Technology,2024,https://doi.org/10.12973/eu-jer.13.1.183,I,,Tab2_AutoINC_R1
REC_08961,"Transforming behavioral intention and academic performance: ChatGPT-4.0 insights through SEM, ANN, and cIPMA analysis",2025,https://doi.org/10.1177/02666669251336560,X,E-FT3,Tab2_AutoINC_R1
REC_05782,University students' use of artificial intelligence for academic research: Levels and predictors (case: Iranian agricultural students),2025,https://doi.org/10.1080/14703297.2025.2596255,X,E-FT3,Tab2_AutoINC_R1
REC_13883,Integrating Motivation Theory into the AIED Curriculum for Technical Education: Examining the Impact on Learning Outcomes and the Moderating Role of Computer Self-Efficacy,2025,https://doi.org/10.3390/info16010050,X,E-FT2,Tab2_AutoINC_R1
REC_02208,"Factors influencing intention to adopt an AI chatbot for learning in higher education: An integrated PLS-SEM, IPMA, and ANN approach",2025,https://doi.org/10.1016/j.caeai.2025.100477,I,,Tab2_AutoINC_R1
REC_01673,Factors influencing Chinese college students' intention to use AIGC: a study based on the UTAUT model,2025,https://doi.org/10.1007/s13198-025-02772-x,I,,Tab2_AutoINC_R1
REC_12853,Adoption intention of generative artificial intelligence among Chinese college students: an extended TAM-UTAUT2 model from the four-helix perspective,2025,https://doi.org/10.3389/feduc.2025.1686408,I,,Tab2_AutoINC_R1
REC_08926,"A comprehensive model for AI adoption: Analysing key characteristics affecting user attitudes, intentions and use of ChatGPT in education",2025,https://doi.org/10.1177/01672533251340523,X,E-FT2,Tab2_AutoINC_R1
REC_14174,AI adoption in accounting education: A UTAUT-based analysis of mediating and moderating mechanisms,2025,https://doi.org/10.33902/JPR.202532831,X,E-FT2,Tab2_AutoINC_R1
REC_10577,An empirical investigation of college students' acceptance of translation technologies,2024,https://doi.org/10.1371/journal.pone.0297297,X,E-FT3,Tab2_AutoINC_R1
REC_15116,Exploring factors influencing AI-powered E-learning system adoption intention: An empirical study on mediation and moderation effects,2025,https://doi.org/10.59429/esp.v10i3.3551,X,E-FT6,Tab2_AutoINC_R1
REC_10820,Examining students' intention to use ChatGPT: Does trust matter?,2023,https://doi.org/10.14742/ajet.8956,I,,Tab2_AutoINC_R1
REC_10822,Assessing structural relationships in pre-service preschool teachers’ perceived AI readiness: Do emotional and psychological aspects matter?,2025,https://doi.org/10.14742/ajet.9831,X,E-FT3,Tab2_AutoINC_R1
REC_05491,"Predictors of higher education students' behavioural intention and usage of ChatGPT: the moderating roles of age, gender and experience",2025,https://doi.org/10.1080/10494820.2024.2362805,I,,Tab2_AutoINC_R1
REC_00906,Factors Affecting Academic Staff's Willingness to Use ChatGPT for Teaching and Learning: A PLS-SEM and ANN Approach,2025,https://doi.org/10.1007/s10755-025-09835-8,X,E-FT3,Tab2_AutoINC_R1
REC_02343,Chat-GPT; validating Technology Acceptance Model (TAM) in education sector via ubiquitous learning mechanism,2024,https://doi.org/10.1016/j.chb.2023.108097,I,,Tab2_AutoINC_R1
REC_15381,Evaluating the Usage of ChatGPT for Educational Purposes Through the Extended Technological Acceptance Model,2025,,X,E-FT6,Tab2_AutoINC_R1
REC_15245,Academic self-efficacy and diversity during the Artificial Intelligence era,2025,https://doi.org/10.65598/rps.5940,X,E-FT6,Tab2_AutoINC_R1
REC_14981,Applying artificial intelligence in predicting educational excellence in higher education institutions: A case study in Jordanian universities,2024,https://doi.org/10.55214/25768484.v8i6.3579,X,E-FT3,Tab2_AutoINC_R1
REC_14934,Artificial Intelligence Powered Pedagogy: Unveiling Higher Educators' Acceptance with Extended TAM,2024,https://doi.org/10.53761/s1pkk784,I,,Tab2_AutoINC_R1
REC_01857,Educators’ perceptions and willingness to integrate Generative Artificial Intelligence in teaching and research: evidence from Kenyan higher education,2025,https://doi.org/10.1007/s44217-025-00820-z,X,E-FT3,Tab2_AutoINC_R1
REC_05508,Enhancing college students' AI literacy through human-AI co-creation: a quantitative study,2025,https://doi.org/10.1080/10494820.2025.2495733,X,E-FT3,Tab2_AutoINC_R1
REC_13486,Adolescents’ use and perceived usefulness of generative AI for schoolwork: Exploring their relationships with executive functioning and academic achievement,2024,https://doi.org/10.3389/frai.2024.1415782,X,E-FT3,Tab2_AutoINC_R1
REC_00763,Students' attitudes towards an AI-based interview for university admissions: Scale development and intervention effects,2024,https://doi.org/10.1007/s10639-024-12649-4,X,E-FT3,Tab2_AutoINC_R1
REC_01497,The interplay between Five-Factor personality traits and AI use motives in Turkish pre-service teachers: A canonical correlation analysis,2025,https://doi.org/10.1007/s12144-025-08175-2,X,E-FT3,Tab2_AutoINC_R1
REC_13796,"Nursing Students' Perceptions of AI-Driven Mental Health Support and Its Relationship with Anxiety, Depression, and Seeking Professional Psychological Help: Transitioning from Traditional Counseling to Digital Support",2025,https://doi.org/10.3390/healthcare13091089,X,E-FT3,Tab2_AutoINC_R1
REC_01519,"“Don’t get distracted!”: The role of social robots’ interaction style on users’ cognitive performance, acceptance, and non-compliant behavior",2021,https://doi.org/10.1007/s12369-020-00702-4,X,E-FT3,Tab2_AutoINC_R1
REC_02369,"Influence of perceived ethics, prejudice, and teacher concerns on artificial intelligence literacy and implementation: A cross-sectional study using path analysis",2025,https://doi.org/10.1016/j.chbr.2025.100829,X,E-FT3,Tab2_AutoINC_R1
REC_13975,Artificial Intelligence Adoption Amongst Digitally Proficient Trainee Teachers: A Structural Equation Modelling Approach,2025,https://doi.org/10.3390/socsci14060355,I,,Tab2_AutoINC_R1
REC_06912,The impact of chatbot anthropomorphism on customer experience and chatbot usage intention: a technology acceptance approach,2025,https://doi.org/10.1108/IJQSS-06-2024-0079,X,E-FT3,Tab2_AutoINC_R1
REC_05619,The Implications of Generative Artificial Intelligence in Gastronomy and Culinary Arts Education: An Extended TAM Approach,2025,https://doi.org/10.1080/10963758.2025.2586522,I,,Tab2_AutoINC_R1
REC_14450,Understanding Chinese University EFL Learners' Perceptions of AI in English Writing,2024,https://doi.org/10.4018/IJCALLT.358918,I,,Tab2_AutoINC_R1
REC_00835,Determinants of continuance intention to use GAI in academic research among graduate students:Findings from PLS-SEM and fsQCA,2025,https://doi.org/10.1007/s10639-025-13565-x,X,,Tab2_AutoINC_R1
REC_05492,"Understanding teachers’ willingness to use artificial intelligence-based teaching analysis system: Extending TAM model with teaching efficacy, goal orientation, anxiety, and trust",2025,https://doi.org/10.1080/10494820.2024.2365345,X,,Tab2_AutoINC_R1
REC_02212,Do in-service teachers accept artificial intelligence-driven technology? The mediating role of school support and resources,2024,https://doi.org/10.1016/j.caeo.2024.100191,I,,Tab2_AutoINC_R1
REC_09832,Applying the technology acceptance model to examine factors influencing chatbot use in HPV prevention education among nursing students,2025,https://doi.org/10.1186/s12912-025-03620-w,I,,Tab2_AutoINC_R1
REC_06735,Developing enrollment intentions for work-based learning that uses artificial intelligence (AI): aspects for marketing interventions for higher education institutions,2025,https://doi.org/10.1108/HESWBL-10-2024-0315,I,,Tab2_AutoINC_R1
REC_05494,Multidimensional analysis of art education teachers' attitudes and self-efficacy toward artificial intelligence: exploring relationships and strategies for enhancement,2025,https://doi.org/10.1080/10494820.2024.2423175,X,E-FT3,Tab2_AutoINC_R1
REC_13881,Determinants of Humanities and Social Sciences Students' Intentions to Use Artificial Intelligence Applications for Academic Purposes,2024,https://doi.org/10.3390/info15060314,I,,Tab2_AutoINC_R1
REC_09455,Predicting Chinese Postgraduates' Intention to Use Generative Artificial Intelligence in Academic Writing: A Sequential Exploratory Mixed-Method Study,2025,https://doi.org/10.1177/21582440251406744,I,,Tab2_AutoINC_R1
REC_05498,"Towards a model for primary students’ behavioral intention to learn AI: Programming ability, AI literacy and ethics as three fundamental pillars",2025,https://doi.org/10.1080/10494820.2025.2450658,X,E-FT2,Tab2_AutoINC_R1
REC_06594,The impact of technology readiness and use perceptions on students’ adoption of artificial intelligence: the moderating role of gender,2023,https://doi.org/10.1108/DLO-07-2022-0133,I,,Tab2_AutoINC_R1
REC_00725,Towards a wearable education: Understanding the determinants affecting students' adoption of wearable technologies using machine learning algorithms,2023,https://doi.org/10.1007/s10639-022-11294-z,X,E-FT3,Tab2_AutoINC_R1
REC_12065,Exploring factors influencing Contrimetric adoption and word-ofmouth advocacy in academic libraries,2025,https://doi.org/10.22452/mjlis.vol30no2.2,X,E-FT3,Tab2_AutoINC_R1
REC_12745,Investigation of Theology Undergraduate Students' Behavioral Intention to Use Chatbot in Religious Education in Terms of Different Variables,2025,https://doi.org/10.33415/daad.1688342,X,E-FT6,Tab2_AutoINC_R1
REC_13252,Factors influencing acceptance and trust of chatbots in juvenile offenders' risk assessment training,2023,https://doi.org/10.3389/fpsyg.2023.1184016,X,E-FT3,Tab2_AutoINC_R1
REC_02767,Empowering ChatGPT adoption in higher education: A comprehensive analysis of university students' intention to adopt artificial intelligence using self-determination and technology-to-performance chain theories,2025,https://doi.org/10.1016/j.iheduc.2025.101015,X,E-FT2,Tab2_AutoINC_R1
REC_12010,Behavioral Intention to Use Artificial Intelligence (AI) Among Accounting Students: Evaluating the Effect of Job Relevance,2025,https://doi.org/10.22146/gamaijb.110620,X,E-FT2,Tab2_AutoINC_R1
REC_13762,Artificial Intelligence Tool Adoption in Higher Education: A Structural Equation Modeling Approach to Understanding Impact Factors among Economics Students,2024,https://doi.org/10.3390/electronics13183632,X,E-FT2,Tab2_AutoINC_R1
REC_03938,University EFL instructors' engagement with generative AI: A cross-cultural analysis,2025,https://doi.org/10.1016/j.system.2025.103861,I,,Tab2_AutoINC_R1
REC_02366,The influence of social norms and word-of-mouth marketing on behavioral intention and behavioral use of generative AI chatbots among university students,2025,https://doi.org/10.1016/j.chbr.2025.100760,X,E-FT2,Tab2_AutoINC_R1
REC_03931,ChatGPT as a tool for self-learning English among EFL learners: A multi-methods study,2024,https://doi.org/10.1016/j.system.2024.103528,X,E-FT3,Tab2_AutoINC_R1
REC_12376,Exploring Factors Influencing Gen Z's Acceptance and Adoption of AI and Cloud-Based Applications and Tools in Academic Attainment,2024,https://doi.org/10.28991/ESJ-2024-08-03-02,I,,Tab2_AutoINC_R1
REC_01111,Students’ acceptance and use of generative AI in pharmacy education: international cross-sectional survey based on the extended unified theory of acceptance and use of technology,2025,https://doi.org/10.1007/s11096-025-01936-w,I,,Tab2_AutoINC_R1
REC_11293,The Use of ChatGPT in Academic Writing by University Students in Jordan,2025,https://doi.org/10.18178/ijiet.2025.15.7.2348,I,,Tab2_AutoINC_R1
REC_01840,"Disclosing motivation and educational self-efficacy in AI-enhanced EFL learning via a lenz into reflective thinking, academic mindfulness, and teacher support",2025,https://doi.org/10.1007/s44202-025-00502-9,X,E-FT3,Tab2_AutoINC_R1
REC_02358,ChatGPT in higher education - A Student's perspective,2025,https://doi.org/10.1016/j.chbr.2024.100565,I,,Tab2_AutoINC_R1
REC_09420,Development and Validation of the Artificial Intelligence Learning Intention Scale (AILIS) for University Students,2024,https://doi.org/10.1177/21582440241242188,I,,Tab2_AutoINC_R1
REC_12391,Using ChatGPT as a virtual speaking tutor to boost EFL learners’ speaking self-efficacy,2025,https://doi.org/10.29140/ajal.v8n1.102418,X,E-FT2,Tab2_AutoINC_R1
REC_03922,An AI-assisted critical thinking intervention to enhance undergraduate EFL learners' writing proficiency,2025,https://doi.org/10.1016/j.stueduc.2025.101480,X,E-FT3,Tab2_AutoINC_R1
REC_12394,"Spontaneous Use of Generative Artificial Intelligence in Preparing for College English Test: GenAI Adoption Factors, Learners’ Motivation, and Self-Efficacy",2025,https://doi.org/10.29140/tltl.v7n3.102640,X,E-FT3,Tab2_AutoINC_R1
REC_01888,Leadership styles and AI acceptance in academic libraries in higher education,2024,https://doi.org/10.1016/j.acalib.2024.102849,X,E-FT3,Tab2_AutoINC_R1
REC_01290,"Between a Bot and a Hard Place: Student Engagement, Technology Anxiety and ChatGPT Trust in Higher Education",2025,https://doi.org/10.1007/s11528-025-01124-7,X,E-FT3,Tab2_AutoINC_R1
REC_03884,ChatGPT acceptance and use through UTAUT and TPB: A big survey in five Indonesian Universities,2024,https://doi.org/10.1016/j.ssaho.2024.101136,I,,Tab2_AutoINC_R1
REC_12423,Exploring AI integration in biology self-learning: A TAM-based analysis among high school students in Ho Chi Minh City,2025,https://doi.org/10.29333/ejmste/17158,X,E-FT2,Tab2_AutoINC_R1
REC_09468,Exploring Prospective Teachers' Intentions for Artificial Intelligence Integration in Education: The Role of Motivation,2025,https://doi.org/10.1177/23328584251403990,X,E-FT2,Tab2_AutoINC_R1
REC_03500,Understanding the factors influencing college students' acceptance and adoption of chatbots for learning: A network analysis,2025,https://doi.org/10.1016/j.lindif.2025.102756,X,E-FT3,Tab2_AutoINC_R1
REC_13342,The impact of Chinese undergraduates' perceived acceptance of AI technology on academic achievement: the mediating role of critical thinking,2025,https://doi.org/10.3389/fpsyg.2025.1727037,X,E-FT2,Tab2_AutoINC_R1
REC_13564,Academic Level as a Moderator in University Students' Acceptance of Educational AI Chatbots: An Extended TAM3 Model,2025,https://doi.org/10.3390/app151910603,I,,Tab2_AutoINC_R1
REC_15093,Incident factors in the use of ChatGPT and dishonest practices as a system of academic plagiarism: the creation of a PLS-SEM model,2025,https://doi.org/10.58459/rptel.2025.20028,X,E-FT2,Tab2_AutoINC_R1
REC_13336,Promoting teaching innovation among university teachers through AI literacy from the perspective of planned behavior: the moderating effects of three perceived supports,2025,https://doi.org/10.3389/fpsyg.2025.1699174,X,E-FT3,Tab2_AutoINC_R1
REC_05478,Understanding the impact of knowledge management factors on the sustainable use of AI-based chatbots for educational purposes using a hybrid SEM-ANN approach,2023,https://doi.org/10.1080/10494820.2022.2075014,X,E-FT3,Tab2_AutoINC_R1
REC_00804,Predicting Kazakhstani TEFL students' continuance intention towards using ChatGPT in academic writing,2025,https://doi.org/10.1007/s10639-024-13306-6,X,E-FT3,Tab2_AutoINC_R1
REC_12854,Balancing generative AI integration and faculty well-being: evidence from Chinese higher education,2025,https://doi.org/10.3389/feduc.2025.1688902,I,,Tab2_AutoINC_R1
REC_04672,A multinational study on the factors influencing university students' attitudes and usage of ChatGPT,2024,https://doi.org/10.1038/s41598-024-52549-8,X,E-FT2,Tab2_AutoINC_R1
REC_10134,Artificial intelligence and communication technologies in academia: faculty perceptions and the adoption of generative AI,2025,https://doi.org/10.1186/s41239-025-00511-7,I,,Tab2_AutoINC_R1
REC_05388,Factors Influencing Learner Attitudes Towards ChatGPT-Assisted Language Learning in Higher Education,2024,https://doi.org/10.1080/10447318.2023.2261725,I,,Tab2_AutoINC_R1
REC_10096,A multidimensional study of AI adoption among University students in teacher education programs,2025,https://doi.org/10.1186/s40561-025-00422-0,X,,Tab2_AutoINC_R1
REC_01934,Perceptions of generative AI in teaching and learning: UTAUT and TPACK model-based study of teachers and students,2025,https://doi.org/10.1016/j.actpsy.2025.105827,X,E-FT2,Tab2_AutoINC_R1
REC_00935,Understanding learner motivation and intention to use ChatGPT for English language learning,2025,https://doi.org/10.1007/s10791-025-09805-w,X,E-FT2,Tab2_AutoINC_R1
REC_02217,The chain mediating effect of academic anxiety and performance expectations between academic self-efficacy and generative AI reliance,2025,https://doi.org/10.1016/j.caeo.2025.100275,X,E-FT2,Tab2_AutoINC_R1
REC_13699,"Modeling Teachers' Acceptance of Generative Artificial Intelligence Use in Higher Education: The Role of AI Literacy, Intelligent TPACK, and Perceived Trust",2024,https://doi.org/10.3390/educsci14111209,I,,Tab2_AutoINC_R1
REC_12189,"Understanding ChatGPT Adoption among Higher Education Students in Punjab, India: An Application of UTAUT2 Model",2025,https://doi.org/10.24310/ijtei.111.2025.20219,X,E-FT6,Tab2_AutoINC_R1
REC_09044,A ChatBot for learning Chinese: Learning achievement and technology acceptance,2020,https://doi.org/10.1177/0735633120929622,X,E7,Tab2_AutoINC_R1
REC_15014,"The determinants of ChatGPT usage among accounting students: the role of habit, social influence, and facilitating conditions",2024,https://doi.org/10.5604/01.3001.0054.7264,I,,Tab2_AutoINC_R1
REC_05784,Unravelling digital distraction in ChatGPT use among EST learners: A PLS-SEM and machine learning approach,2025,https://doi.org/10.1080/14703297.2025.2603630,X,E-FT3,Tab2_AutoINC_R1
REC_12306,Generative AI in Higher Education: Investigating How Perceived Usefulness and Usage Patterns Influence Student Engagement and Academic Performance,2025,https://doi.org/10.26803/ijlter.24.11.32,X,E-FT2,Tab2_AutoINC_R1
REC_14933,Exploring Academics Intentions to Incorporate ChatGPT into Their Teaching Practices,2024,https://doi.org/10.53761/rn5y5614,X,E-FT1,Tab2_AutoINC_R1
REC_12547,"Perception about Islam, Attitude, Subjective Norms, and Behavioural Intention in Using Artificial Intelligence among University Students",2025,https://doi.org/10.31436/id.v33i3.2432,X,E-FT2,Tab2_AutoINC_R1
REC_14247,Evaluating the impact of perceived information quality on GenAI technology adoption in higher education students,2025,https://doi.org/10.37074/jalt.2025.8.2.5,X,E-FT2,Tab2_AutoINC_R1
REC_08993,Generative AI in Higher Education Assessments: Examining Risk and Tech-Savviness on Student's Adoption,2025,https://doi.org/10.1177/02734753241302459,I,,Tab2_AutoINC_R1
REC_12844,Exploring the acceptance of ChatGPT in higher education: a comprehensive quantitative study of university students and faculty,2025,https://doi.org/10.3389/feduc.2025.1652292,I,,Tab2_AutoINC_R1
REC_14209,Determinants of Student Adoption of Generative AI in Higher Education,2025,https://doi.org/10.34190/ejel.23.1.3599,I,,Tab2_AutoINC_R1
REC_06005,Generative AI in engineering education: understanding acceptance and use of new GPT teaching tools within a UTAUT framework,2025,https://doi.org/10.1080/22054952.2025.2467500,X,E-FT3,Tab2_AutoINC_R1
